Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
4.4396,1277.7,575.68,124.4,179.58,-3.3954,9.8182,7.1177e-4,2284.7,-0.58081,0.94225,12206,5.6553,222.03,189.08,3.2054,1.7239,95744912,2529,893.24,0.59518,0.59518,0.27571,0.17445,0.14502,0.013741,0.044428,-3.7731e-4,2.1415,-1.1372e-4,1.3841,86920
4.4403,1278.1,575.77,124.39,179.64,-3.3952,9.8182,7.4694e-4,2285,-0.51212,0.97704,12205,5.6551,222.02,189.08,3.2048,1.7241,95755498,2529,893.38,0.59513,0.59513,0.27568,0.17445,0.145,0.014419,0.046729,-7.8899e-4,2.1411,-8.8388e-5,1.3841,86916
4.4409,1278.5,575.85,124.39,179.71,-3.3951,9.8182,7.7732e-4,2285.3,-0.44013,1.0078,12204,5.655,222.01,189.07,3.2043,1.7244,95766057,2529,893.53,0.59507,0.59508,0.27565,0.17444,0.14498,0.015003,0.048449,-3.0513e-4,2.1406,-6.5267e-5,1.3842,86912
4.4416,1278.8,575.93,124.39,179.77,-3.3949,9.8182,8.0275e-4,2285.7,-0.36536,1.0341,12203,5.6548,222.01,189.07,3.2038,1.7246,95776594,2529,893.67,0.59502,0.59503,0.27562,0.17444,0.14496,0.015492,0.049595,-5.1924e-4,2.1402,-4.4963e-5,1.3843,86909
4.4422,1279.2,576.01,124.38,179.83,-3.3947,9.8182,8.2309e-4,2286,-0.28827,1.0556,12202,5.6546,222,189.07,3.2035,1.7249,95787113,2529,893.81,0.59497,0.59498,0.2756,0.17444,0.14494,0.015882,0.050723,-6.5437e-4,2.1398,-2.7982e-5,1.3843,86905
4.4429,1279.6,576.09,124.38,179.89,-3.3946,9.8182,8.3822e-4,2286.3,-0.20934,1.0721,12201,5.6545,221.99,189.07,3.2031,1.7251,95797618,2529,893.95,0.59492,0.59493,0.27557,0.17444,0.14492,0.016172,0.052215,-5.5903e-4,2.1393,-1.4753e-5,1.3844,86901
4.4435,1279.9,576.17,124.38,179.95,-3.3944,9.8182,8.4808e-4,2286.7,-0.12912,1.0834,12200,5.6543,221.99,189.06,3.2029,1.7254,95808116,2529,894.09,0.59487,0.59488,0.27554,0.17443,0.1449,0.01636,0.052349,-5.0769e-5,2.1389,-5.6109e-6,1.3845,86897
4.4442,1280.3,576.25,124.37,180.01,-3.3943,9.8182,8.5261e-4,2287,-0.048106,1.0893,12199,5.6541,221.98,189.06,3.2027,1.7256,95818609,2529,894.23,0.59482,0.59483,0.27551,0.17443,0.14487,0.016444,0.053013,3.6779e-5,2.1385,-7.7861e-7,1.3846,86893
4.4448,1280.7,576.33,124.37,180.07,-3.3941,9.8182,8.5178e-4,2287.3,0.033221,1.0899,12198,5.6539,221.98,189.06,3.2025,1.7259,95829103,2529,894.37,0.59477,0.59477,0.27549,0.17443,0.14485,0.016425,0.052176,-1.8743e-6,2.1381,3.7122e-7,1.3846,86889
4.4454,1281.1,576.41,124.37,180.13,-3.394,9.8182,8.4558e-4,2287.7,0.11436,1.085,12197,5.6538,221.98,189.06,3.2025,1.7261,9.584e7,2529,894.51,0.59472,0.59472,0.27546,0.17443,0.14483,0.016302,0.052488,-2.6398e-4,2.1376,4.3977e-6,1.3847,86885
4.4461,1281.4,576.49,124.36,180.19,-3.3938,9.8182,8.3405e-4,2288,0.19483,1.0749,12196,5.6536,221.98,189.05,3.2025,1.7264,9.585e7,2529,894.65,0.59467,0.59467,0.27543,0.17443,0.14481,0.016077,0.051626,-2.8475e-5,2.1372,1.276e-5,1.3847,86881
4.4467,1281.8,576.57,124.36,180.25,-3.3936,9.8182,8.1723e-4,2288.3,0.27411,1.0594,12196,5.6534,221.97,189.05,3.2025,1.7266,95860633,2529,894.79,0.59462,0.59462,0.2754,0.17442,0.14479,0.015749,0.050228,-1.7053e-4,2.1368,2.5251e-5,1.3848,86877
4.4474,1282.2,576.65,124.36,180.31,-3.3935,9.8182,7.952e-4,2288.7,0.35164,1.0389,12195,5.6533,221.97,189.05,3.2027,1.7269,95871174,2529,894.93,0.59457,0.59457,0.27538,0.17442,0.14477,0.015321,0.048545,-3.0752e-4,2.1363,4.1545e-5,1.3848,86873
4.4481,1282.5,576.74,124.35,180.37,-3.3933,9.8182,7.6807e-4,2289,0.42689,1.0135,12194,5.6531,221.97,189.05,3.2029,1.7271,95881736,2529,895.07,0.59452,0.59452,0.27535,0.17442,0.14475,0.014794,0.047173,-5.3027e-4,2.1359,6.1211e-5,1.3848,86869
4.4487,1282.9,576.82,124.35,180.43,-3.3931,9.8182,7.3598e-4,2289.3,0.49941,0.98363,12193,5.6529,221.97,189.04,3.2031,1.7274,95892325,2529,895.21,0.59446,0.59447,0.27532,0.17442,0.14473,0.014173,0.045469,-3.2669e-4,2.1354,8.3749e-5,1.3848,86865
4.4494,1283.3,576.9,124.35,180.5,-3.393,9.8182,6.991e-4,2289.7,0.56862,0.94968,12192,5.6527,221.97,189.04,3.2034,1.7276,95902944,2529,895.36,0.59441,0.59442,0.27529,0.17441,0.14471,0.013459,0.04253,-5.1826e-5,2.135,1.0854e-4,1.3848,86861
4.45,1283.7,576.98,124.35,180.56,-3.3928,9.8182,6.5763e-4,2290,0.63397,0.9122,12191,5.6526,221.97,189.04,3.2038,1.7279,95913596,2529,895.5,0.59436,0.59436,0.27526,0.17441,0.14469,0.012657,0.040834,-5.0759e-5,2.1346,1.3488e-4,1.3848,86857
4.4507,1284,577.06,124.34,180.62,-3.3927,9.8182,6.1181e-4,2290.3,0.69477,0.87191,12190,5.6524,221.98,189.04,3.2042,1.7281,95924286,2529,895.64,0.59431,0.59431,0.27524,0.17441,0.14466,0.011771,0.037911,-2.8949e-4,2.1341,1.6195e-4,1.3848,86853
4.4513,1284.4,577.15,124.34,180.68,-3.3925,9.8182,5.6192e-4,2290.7,0.75046,0.82999,12189,5.6522,221.98,189.03,3.2047,1.7284,95935016,2529,895.78,0.59426,0.59426,0.27521,0.17441,0.14464,0.010808,0.034661,-9.9323e-5,2.1337,1.889e-4,1.3847,86849
4.452,1284.8,577.23,124.34,180.74,-3.3923,9.8182,5.083e-4,2291,0.80023,0.78785,12188,5.652,221.98,189.03,3.2052,1.7286,95945789,2529,895.93,0.59421,0.59421,0.27518,0.17441,0.14462,0.0097738,0.03118,-3.8992e-4,2.1332,2.1473e-4,1.3847,86845
4.4527,1285.2,577.31,124.34,180.81,-3.3922,9.8182,4.5134e-4,2291.3,0.84296,0.74764,12187,5.6519,221.99,189.03,3.2058,1.7289,95956609,2529,896.07,0.59415,0.59416,0.27515,0.1744,0.1446,0.0086757,0.027201,-4.3718e-4,2.1328,2.382e-4,1.3846,86841
4.4534,1285.6,577.39,124.34,180.87,-3.392,9.8182,3.9153e-4,2291.7,0.87708,0.71278,12186,5.6517,221.99,189.03,3.2064,1.7292,95967478,2529,896.22,0.5941,0.5941,0.27512,0.1744,0.14458,0.0075235,0.023527,-1.0085e-4,2.1323,2.578e-4,1.3845,86837
4.454,1285.9,577.48,124.34,180.93,-3.3918,9.8181,3.295e-4,2292,0.89968,0.68905,12185,5.6515,221.99,189.02,3.207,1.7294,95978397,2529,896.36,0.59405,0.59405,0.27509,0.1744,0.14456,0.0063294,0.020058,-7.7864e-5,2.1318,2.7118e-4,1.3844,86833
4.4547,1286.3,577.56,124.34,181,-3.3916,9.8181,2.6619e-4,2292.3,0.9044,0.68714,12184,5.6513,222,189.02,3.2076,1.7297,95989368,2529,896.51,0.594,0.594,0.27506,0.1744,0.14454,0.0051115,0.016286,-5.4723e-4,2.1314,2.7395e-4,1.3844,86829
4.4554,1286.7,577.65,124.35,181.06,-3.3915,9.8181,2.0328e-4,2292.7,0.87432,0.72812,12183,5.6512,222,189.02,3.2083,1.7299,9.6e7,2529,896.65,0.59394,0.59394,0.27504,0.17439,0.14451,0.0039022,0.012386,-3.1359e-4,2.1309,2.5595e-4,1.3843,86825
4.4561,1287.1,577.73,124.35,181.12,-3.3913,9.8181,1.4467e-4,2293,0.75438,0.85365,12182,5.651,222,189.02,3.2089,1.7302,96011467,2529,896.8,0.59389,0.59389,0.27501,0.17439,0.14449,0.0027762,0.0083119,-3.0991e-4,2.1304,1.9049e-4,1.3842,86821
4.4568,1287.5,577.82,124.35,181.19,-3.3911,9.8181,1.0194e-4,2293.3,0.36167,1.081,12181,5.6508,222.01,189.01,3.2092,1.7305,96022589,2529,896.95,0.59384,0.59384,0.27498,0.17439,0.14447,0.0019557,0.0066698,-3.663e-5,2.1299,4.3773e-5,1.3841,86816
4.4575,1287.9,577.9,124.35,181.25,-3.391,9.8181,1.0067e-4,2293.7,-0.36663,1.0794,12180,5.6506,222,189.01,3.2091,1.7307,96033742,2529,897.1,0.59378,0.59378,0.27495,0.17439,0.14445,0.0019309,0.0058827,-5.3485e-5,2.1295,-4.4967e-5,1.3841,86812
4.4582,1288.3,577.99,124.35,181.32,-3.3908,9.8181,1.4211e-4,2294,-0.77268,0.83716,12179,5.6504,221.99,189.01,3.2084,1.731,96044885,2529,897.25,0.59373,0.59373,0.27492,0.17438,0.14443,0.0027254,0.0087548,-6.4543e-4,2.129,-1.9967e-4,1.384,86808
4.4588,1288.7,578.08,124.35,181.38,-3.3906,9.8181,2.0042e-4,2294.3,-0.8955,0.70199,12178,5.6502,221.98,189.01,3.2076,1.7313,96055980,2529,897.4,0.59368,0.59368,0.27489,0.17438,0.1444,0.0038434,0.012138,-2.982e-4,2.1285,-2.6811e-4,1.3839,86804
4.4595,1289.1,578.16,124.35,181.45,-3.3904,9.8181,2.6326e-4,2294.7,-0.92637,0.65727,12177,5.6501,221.97,189,3.2066,1.7315,96067011,2529,897.55,0.59362,0.59362,0.27486,0.17438,0.14438,0.0050483,0.016775,-5.0874e-4,2.128,-2.8683e-4,1.3839,86800
4.4602,1289.5,578.25,124.35,181.51,-3.3903,9.8181,3.2653e-4,2295,-0.92255,0.65802,12176,5.6499,221.96,189,3.2057,1.7318,96077977,2529,897.69,0.59357,0.59357,0.27483,0.17438,0.14436,0.0062612,0.020023,-6.3653e-4,2.1276,-2.8439e-4,1.3839,86796
4.4609,1289.8,578.33,124.35,181.57,-3.3901,9.8181,3.885e-4,2295.3,-0.9012,0.68174,12175,5.6497,221.94,189,3.2048,1.732,96088879,2529,897.84,0.59352,0.59352,0.2748,0.17437,0.14434,0.0074491,0.024208,1.7911e-4,2.1271,-2.713e-4,1.3838,86791
4.4616,1290.2,578.41,124.35,181.64,-3.3899,9.8181,4.4822e-4,2295.7,-0.86853,0.71734,12174,5.6495,221.93,189,3.2039,1.7323,9.61e7,2529,897.99,0.59346,0.59347,0.27477,0.17437,0.14432,0.0085938,0.028104,-7.1409e-5,2.1266,-2.5191e-4,1.3838,86787
4.4622,1290.6,578.5,124.35,181.7,-3.3898,9.8181,5.0506e-4,2296,-0.82734,0.75876,12173,5.6493,221.92,188.99,3.203,1.7325,96110504,2529,898.13,0.59341,0.59341,0.27475,0.17437,0.1443,0.009683,0.030938,-1.6733e-4,2.1262,-2.2852e-4,1.3838,86783
4.4629,1291,578.58,124.35,181.76,-3.3896,9.8181,5.5854e-4,2296.3,-0.77921,0.80246,12172,5.6492,221.91,188.99,3.2022,1.7328,96121236,2529,898.27,0.59336,0.59336,0.27472,0.17437,0.14428,0.010708,0.034719,2.8371e-4,2.1257,-2.0265e-4,1.3839,86779
4.4635,1291.4,578.66,124.35,181.82,-3.3894,9.8181,6.0828e-4,2296.7,-0.72503,0.8462,12171,5.649,221.9,188.99,3.2014,1.7331,96131920,2529,898.42,0.59331,0.59331,0.27469,0.17437,0.14425,0.01166,0.037019,-4.756e-4,2.1253,-1.754e-4,1.3839,86775
4.4642,1291.7,578.74,124.35,181.89,-3.3893,9.8181,6.5396e-4,2297,-0.66569,0.88843,12171,5.6488,221.89,188.99,3.2007,1.7333,96142560,2529,898.56,0.59326,0.59326,0.27466,0.17436,0.14423,0.012535,0.040537,2.0867e-4,2.1248,-1.4782e-4,1.3839,86771
4.4649,1292.1,578.82,124.35,181.95,-3.3891,9.8181,6.9529e-4,2297.3,-0.6017,0.9281,12170,5.6486,221.88,188.98,3.2001,1.7336,96153161,2529,898.7,0.59321,0.59321,0.27463,0.17436,0.14421,0.013326,0.043085,-7.6025e-4,2.1244,-1.2073e-4,1.384,86767
4.4655,1292.5,578.91,124.34,182.01,-3.3889,9.8181,7.3204e-4,2297.7,-0.53366,0.96444,12169,5.6485,221.87,188.98,3.1995,1.7338,96163729,2529,898.84,0.59316,0.59316,0.2746,0.17436,0.14419,0.014029,0.044843,-4.7015e-4,2.124,-9.4944e-5,1.3841,86763
4.4662,1292.9,578.99,124.34,182.07,-3.3887,9.8181,7.6401e-4,2298,-0.46208,0.9968,12168,5.6483,221.86,188.98,3.1989,1.7341,96174267,2529,898.99,0.5931,0.59311,0.27458,0.17436,0.14417,0.01464,0.046999,-4.2385e-4,2.1235,-7.1162e-5,1.3841,86759
4.4668,1293.2,579.07,124.34,182.13,-3.3886,9.8181,7.9101e-4,2298.3,-0.38752,1.0248,12167,5.6481,221.86,188.98,3.1984,1.7343,96184780,2529,899.13,0.59305,0.59306,0.27455,0.17435,0.14415,0.015155,0.048141,-2.7371e-6,2.1231,-5.0037e-5,1.3842,86755
4.4675,1293.6,579.15,124.33,182.19,-3.3884,9.8181,8.129e-4,2298.7,-0.31053,1.048,12166,5.648,221.85,188.98,3.198,1.7346,96195274,2529,899.27,0.593,0.59301,0.27452,0.17435,0.14413,0.015573,0.050008,-5.7467e-4,2.1227,-3.2121e-5,1.3843,86751
4.4681,1294,579.23,124.33,182.25,-3.3882,9.8181,8.2958e-4,2299,-0.23153,1.0661,12165,5.6478,221.84,188.97,3.1977,1.7348,96205753,2529,899.41,0.59295,0.59296,0.27449,0.17435,0.14411,0.01589,0.050471,-6.0232e-4,2.1222,-1.7851e-5,1.3843,86747
4.4688,1294.4,579.31,124.33,182.32,-3.3881,9.8181,8.4094e-4,2299.3,-0.15107,1.079,12164,5.6476,221.84,188.97,3.1974,1.7351,96216221,2529,899.55,0.5929,0.59291,0.27447,0.17435,0.14409,0.016105,0.051851,-8.5713e-4,2.1218,-7.5984e-6,1.3844,86743
4.4694,1294.7,579.39,124.32,182.38,-3.3879,9.8181,8.4694e-4,2299.7,-0.069619,1.0865,12163,5.6474,221.83,188.97,3.1972,1.7353,96226683,2529,899.69,0.59285,0.59286,0.27444,0.17435,0.14407,0.016217,0.05194,-5.9425e-4,2.1214,-1.6132e-6,1.3845,86740
4.4701,1295.1,579.47,124.32,182.44,-3.3877,9.8181,8.4752e-4,2300,0.012235,1.0884,12162,5.6473,221.83,188.97,3.197,1.7355,96237144,2529,899.83,0.5928,0.59281,0.27441,0.17434,0.14405,0.016225,0.052339,-2.9418e-4,2.1209,4.9809e-8,1.3845,86736
4.4707,1295.5,579.55,124.32,182.5,-3.3875,9.8181,8.4269e-4,2300.3,0.09409,1.0849,12161,5.6471,221.83,188.96,3.1969,1.7358,96247609,2529,899.97,0.59275,0.59275,0.27438,0.17434,0.14403,0.01613,0.051964,-3.2658e-4,2.1205,2.9448e-6,1.3846,86732
4.4714,1295.8,579.63,124.31,182.56,-3.3874,9.8181,8.3246e-4,2300.7,0.17536,1.0759,12160,5.6469,221.82,188.96,3.1969,1.736,96258082,2529,900.11,0.5927,0.5927,0.27436,0.17434,0.14401,0.01593,0.050867,-6.4132e-4,2.1201,1.0227e-5,1.3847,86728
4.472,1296.2,579.72,124.31,182.62,-3.3872,9.8181,8.1688e-4,2301,0.2555,1.0616,12159,5.6468,221.82,188.96,3.197,1.7363,96268567,2529,900.25,0.59265,0.59265,0.27433,0.17434,0.14398,0.015629,0.049698,-3.4267e-4,2.1196,2.1703e-5,1.3847,86724
4.4727,1296.6,579.8,124.31,182.68,-3.387,9.8181,7.9602e-4,2301.3,0.33402,1.0421,12158,5.6466,221.82,188.96,3.1971,1.7365,96279069,2529,900.39,0.5926,0.5926,0.2743,0.17433,0.14396,0.015226,0.048435,-7.5211e-4,2.1192,3.7081e-5,1.3847,86720
4.4733,1297,579.88,124.3,182.74,-3.3868,9.8181,7.6998e-4,2301.7,0.41035,1.0175,12157,5.6464,221.82,188.95,3.1972,1.7368,9.629e7,2529,900.53,0.59255,0.59255,0.27427,0.17433,0.14394,0.014724,0.047246,-3.1475e-4,2.1187,5.5949e-5,1.3847,86716
4.474,1297.3,579.96,124.3,182.81,-3.3867,9.8181,7.3891e-4,2302,0.48403,0.98829,12157,5.6462,221.82,188.95,3.1975,1.737,9.63e7,2529,900.67,0.5925,0.5925,0.27424,0.17433,0.14392,0.014126,0.044605,-4.5544e-4,2.1183,7.7824e-5,1.3848,86712
4.4747,1297.7,580.04,124.3,182.87,-3.3865,9.8181,7.0296e-4,2302.3,0.55443,0.95477,12156,5.6461,221.82,188.95,3.1978,1.7373,96310715,2529,900.81,0.59245,0.59245,0.27422,0.17433,0.1439,0.013436,0.043003,-2.3964e-4,2.1179,1.0208e-4,1.3847,86708
4.4753,1298.1,580.12,124.3,182.93,-3.3863,9.8181,6.6234e-4,2302.7,0.62109,0.91754,12155,5.6459,221.82,188.95,3.1981,1.7375,96321323,2529,900.95,0.59239,0.5924,0.27419,0.17433,0.14388,0.012656,0.039897,-4.4454e-4,2.1174,1.2806e-4,1.3847,86704
4.476,1298.5,580.2,124.3,182.99,-3.3861,9.8181,6.1728e-4,2303,0.68332,0.87728,12154,5.6457,221.82,188.94,3.1986,1.7378,96331968,2529,901.09,0.59234,0.59235,0.27416,0.17432,0.14386,0.011791,0.037729,-3.9611e-4,2.117,1.5497e-4,1.3847,86700
4.4766,1298.9,580.29,124.29,183.05,-3.3859,9.8181,5.6806e-4,2303.3,0.74045,0.83501,12153,5.6455,221.83,188.94,3.199,1.7381,96342653,2529,901.24,0.59229,0.59229,0.27413,0.17432,0.14384,0.010848,0.034156,-6.7746e-4,2.1165,1.8192e-4,1.3847,86696
4.4773,1299.2,580.37,124.29,183.12,-3.3858,9.8181,5.15e-4,2303.7,0.79177,0.79217,12152,5.6454,221.83,188.94,3.1995,1.7383,96353380,2529,901.38,0.59224,0.59224,0.2741,0.17432,0.14382,0.0098313,0.030832,-5.6383e-4,2.1161,2.0795e-4,1.3846,86692
4.478,1299.6,580.45,124.29,183.18,-3.3856,9.8181,4.585e-4,2304,0.83627,0.75079,12151,5.6452,221.83,188.94,3.2001,1.7386,96364153,2529,901.52,0.59219,0.59219,0.27408,0.17432,0.1438,0.0087497,0.027375,2.1008e-4,2.1156,2.3191e-4,1.3845,86688
4.4786,1300,580.54,124.29,183.24,-3.3854,9.8181,3.99e-4,2304.3,0.87244,0.71401,12150,5.645,221.84,188.93,3.2007,1.7388,96374974,2529,901.67,0.59214,0.59214,0.27405,0.17431,0.14378,0.0076119,0.024366,-4.9329e-6,2.1151,2.5234e-4,1.3845,86683
4.4793,1300.4,580.62,124.29,183.31,-3.3852,9.8181,3.3714e-4,2304.7,0.89766,0.68718,12149,5.6448,221.84,188.93,3.2013,1.7391,96385844,2529,901.81,0.59208,0.59208,0.27402,0.17431,0.14375,0.0064295,0.020504,-2.1128e-5,2.1147,2.6706e-4,1.3844,86679
4.48,1300.8,580.71,124.29,183.37,-3.385,9.8181,2.7378e-4,2305,0.90642,0.67999,12148,5.6446,221.84,188.93,3.2019,1.7393,96396767,2529,901.96,0.59203,0.59203,0.27399,0.17431,0.14373,0.0052193,0.016282,2.885e-4,2.1142,2.7222e-4,1.3843,86675
4.4807,1301.2,580.79,124.3,183.44,-3.3848,9.8181,2.1043e-4,2305.3,0.8843,0.71177,12147,5.6445,221.85,188.93,3.2026,1.7396,96407742,2529,902.11,0.59198,0.59198,0.27396,0.17431,0.14371,0.0040103,0.012806,-1.6377e-4,2.1137,2.5902e-4,1.3842,86671
4.4814,1301.6,580.88,124.3,183.5,-3.3847,9.8181,1.5049e-4,2305.7,0.78501,0.82201,12146,5.6443,221.85,188.92,3.2032,1.7399,96418769,2529,902.25,0.59192,0.59192,0.27393,0.1743,0.14369,0.0028669,0.0086701,-4.5056e-4,2.1133,2.0406e-4,1.3842,86667
4.4821,1302,580.96,124.3,183.57,-3.3845,9.8181,1.0396e-4,2306,0.4444,1.0471,12145,5.6441,221.85,188.92,3.2036,1.7401,9.643e7,2529,902.4,0.59187,0.59187,0.2739,0.1743,0.14367,0.0019799,0.0061369,-1.0856e-4,2.1128,6.5378e-5,1.3841,86663
4.4828,1302.4,581.05,124.3,183.63,-3.3843,9.8181,9.6109e-5,2306.3,-0.28687,1.1009,12144,5.6439,221.85,188.92,3.2035,1.7404,96440952,2529,902.55,0.59182,0.59182,0.27387,0.1743,0.14365,0.00183,0.0058347,6.0332e-5,2.1123,-2.7235e-5,1.384,86658
4.4834,1302.8,581.13,124.3,183.7,-3.3841,9.8181,1.3428e-4,2306.7,-0.7504,0.85432,12143,5.6437,221.84,188.92,3.2029,1.7407,96452058,2529,902.7,0.59176,0.59176,0.27384,0.1743,0.14362,0.0025566,0.0085863,-5.4659e-4,2.1118,-1.863e-4,1.3839,86654
4.4841,1303.1,581.22,124.3,183.76,-3.3839,9.8181,1.9191e-4,2307,-0.89074,0.70456,12142,5.6435,221.83,188.91,3.202,1.7409,96463117,2529,902.85,0.59171,0.59171,0.27381,0.1743,0.1436,0.0036536,0.012317,-3.7553e-4,2.1113,-2.6242e-4,1.3839,86650
4.4848,1303.5,581.3,124.3,183.83,-3.3837,9.8181,2.5478e-4,2307.3,-0.92636,0.65348,12141,5.6434,221.82,188.91,3.2011,1.7412,96474112,2529,902.99,0.59166,0.59166,0.27378,0.17429,0.14358,0.0048502,0.01576,-4.2122e-4,2.1109,-2.8375e-4,1.3838,86646
4.4855,1303.9,581.39,124.3,183.89,-3.3835,9.8181,3.1828e-4,2307.7,-0.92427,0.65187,12140,5.6432,221.81,188.91,3.2001,1.7414,96485042,2529,903.14,0.59161,0.59161,0.27376,0.17429,0.14356,0.0060587,0.019977,-4.1366e-4,2.1104,-2.8238e-4,1.3838,86642
4.4862,1304.3,581.47,124.3,183.95,-3.3833,9.8181,3.8054e-4,2308,-0.90372,0.67491,12139,5.643,221.79,188.91,3.1992,1.7417,96495907,2529,903.29,0.59155,0.59155,0.27373,0.17429,0.14354,0.0072437,0.023816,1.7688e-4,2.1099,-2.6989e-4,1.3838,86637
4.4869,1304.7,581.56,124.3,184.02,-3.3832,9.8181,4.406e-4,2308.3,-0.87146,0.71047,12138,5.6428,221.78,188.9,3.1983,1.742,96506711,2529,903.43,0.5915,0.5915,0.2737,0.17429,0.14352,0.0083863,0.026607,-2.801e-4,2.1095,-2.5089e-4,1.3838,86633
4.4875,1305.1,581.64,124.3,184.08,-3.383,9.8181,4.9778e-4,2308.7,-0.83049,0.7522,12137,5.6426,221.77,188.9,3.1974,1.7422,96517457,2529,903.58,0.59145,0.59145,0.27367,0.17428,0.1435,0.0094741,0.030939,-5.6324e-4,2.109,-2.2779e-4,1.3838,86629
4.4882,1305.5,581.72,124.3,184.14,-3.3828,9.8181,5.516e-4,2309,-0.78239,0.79644,12136,5.6425,221.76,188.9,3.1966,1.7425,96528150,2529,903.72,0.5914,0.5914,0.27364,0.17428,0.14347,0.010498,0.033834,-4.6133e-6,2.1086,-2.0211e-4,1.3838,86625
4.4889,1305.9,581.8,124.3,184.21,-3.3826,9.8181,6.0167e-4,2309.3,-0.72823,0.84073,12135,5.6423,221.75,188.9,3.1958,1.7427,96538794,2529,903.86,0.59135,0.59135,0.27361,0.17428,0.14345,0.01145,0.036914,8.4429e-5,2.1081,-1.7505e-4,1.3838,86621
4.4895,1306.2,581.89,124.3,184.27,-3.3824,9.8181,6.4765e-4,2309.7,-0.66873,0.88354,12134,5.6421,221.74,188.89,3.1951,1.743,96549394,2529,904.01,0.59129,0.5913,0.27359,0.17428,0.14343,0.012324,0.039418,-3.8833e-4,2.1077,-1.4757e-4,1.3839,86617
4.4902,1306.6,581.97,124.3,184.33,-3.3822,9.8181,6.8927e-4,2310,-0.60456,0.92379,12133,5.6419,221.73,188.89,3.1944,1.7432,9.656e7,2529,904.15,0.59124,0.59125,0.27356,0.17428,0.14341,0.013115,0.042187,-5.7807e-4,2.1072,-1.2057e-4,1.3839,86613
4.4908,1307,582.05,124.29,184.39,-3.3821,9.8181,7.2628e-4,2310.3,-0.53624,0.96065,12132,5.6418,221.72,188.89,3.1938,1.7435,9.657e7,2529,904.29,0.59119,0.5912,0.27353,0.17427,0.14339,0.013817,0.043971,-3.2131e-4,2.1068,-9.4836e-5,1.384,86609
4.4915,1307.4,582.13,124.29,184.46,-3.3819,9.8181,7.5847e-4,2310.7,-0.46437,0.99344,12132,5.6416,221.71,188.89,3.1932,1.7437,96580976,2529,904.43,0.59114,0.59115,0.2735,0.17427,0.14337,0.014428,0.045691,-6.9584e-4,2.1064,-7.1098e-5,1.3841,86605
4.4921,1307.7,582.21,124.29,184.52,-3.3817,9.8181,7.8567e-4,2311,-0.38944,1.0218,12131,5.6414,221.7,188.88,3.1927,1.744,96591447,2529,904.57,0.59109,0.5911,0.27347,0.17427,0.14335,0.014944,0.047483,1.2212e-4,2.1059,-4.9991e-5,1.3841,86601
4.4928,1308.1,582.29,124.29,184.58,-3.3815,9.8181,8.0773e-4,2311.3,-0.31203,1.0452,12130,5.6412,221.7,188.88,3.1923,1.7442,96601898,2529,904.71,0.59104,0.59105,0.27345,0.17427,0.14333,0.015361,0.048684,-4.0152e-4,2.1055,-3.2083e-5,1.3842,86597
4.4934,1308.5,582.37,124.28,184.64,-3.3813,9.8181,8.2453e-4,2311.7,-0.2326,1.0636,12129,5.6411,221.69,188.88,3.192,1.7445,96612333,2529,904.85,0.59099,0.591,0.27342,0.17426,0.14331,0.015679,0.050078,-6.7634e-4,2.105,-1.7824e-5,1.3843,86593
4.4941,1308.9,582.46,124.28,184.7,-3.3811,9.8181,8.3598e-4,2312,-0.15172,1.0767,12128,5.6409,221.69,188.88,3.1917,1.7447,96622757,2529,904.99,0.59094,0.59095,0.27339,0.17426,0.14329,0.015894,0.051048,-3.6845e-4,2.1046,-7.5813e-6,1.3844,86589
4.4947,1309.2,582.54,124.27,184.76,-3.3809,9.8181,8.4203e-4,2312.3,-0.069829,1.0842,12127,5.6407,221.68,188.87,3.1914,1.745,96633175,2529,905.13,0.59089,0.59089,0.27336,0.17426,0.14327,0.016006,0.051479,-3.3942e-7,2.1042,-1.6055e-6,1.3844,86585
4.4954,1309.6,582.62,124.27,184.83,-3.3808,9.8181,8.4263e-4,2312.7,0.012535,1.0862,12126,5.6406,221.68,188.87,3.1913,1.7452,96643592,2529,905.27,0.59084,0.59084,0.27334,0.17426,0.14325,0.016014,0.05154,-8.7541e-4,2.1037,5.1717e-8,1.3845,86581
4.496,1310,582.7,124.27,184.89,-3.3806,9.8181,8.3777e-4,2313,0.09487,1.0826,12125,5.6404,221.67,188.87,3.1912,1.7455,96654012,2529,905.41,0.59079,0.59079,0.27331,0.17426,0.14323,0.015919,0.05068,-1.8213e-4,2.1033,2.9618e-6,1.3845,86577
