Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
26.476,8322,90.904,11.019,791.07,0.012763,9.7965,2.1112e-4,-2.3119e-7,0.29118,0.0024132,9849.5,5.1653,220.33,181.56,3.7713,0.30572,8361738,0,12.564,0.67667,0.67667,0.41924,0.12529,0.13215,0.0049486,0.017091,9.431e-5,0,0.0010801,1.2718,33989
26.486,8322.9,90.795,11.016,791.21,0.012765,9.7965,2.1233e-4,-2.3119e-7,0.2918,0.002303,9849.5,5.1653,220.33,181.56,3.7713,0.30538,8351545,0,12.534,0.67664,0.67664,0.41925,0.12527,0.13212,0.0049768,0.018069,-2.2622e-4,0,0.0010872,1.2715,33985
26.496,8323.8,90.685,11.013,791.35,0.012767,9.7965,2.1353e-4,-2.3119e-7,0.29242,0.0022035,9849.5,5.1653,220.33,181.56,3.7712,0.30503,8341357,0,12.503,0.67661,0.67661,0.41925,0.12526,0.1321,0.005005,0.017461,-6.667e-5,0,0.0010943,1.2711,33980
26.506,8324.7,90.576,11.01,791.49,0.012769,9.7965,2.1474e-4,-2.3119e-7,0.29305,0.0021042,9849.5,5.1653,220.33,181.56,3.7712,0.30469,8331176,0,12.473,0.67658,0.67658,0.41926,0.12525,0.13207,0.0050332,0.017447,2.7637e-4,0,0.0011015,1.2708,33976
26.516,8325.6,90.467,11.007,791.62,0.012771,9.7965,2.1594e-4,-2.3119e-7,0.29368,0.0019925,9849.5,5.1653,220.33,181.56,3.7712,0.30435,8321000,0,12.443,0.67655,0.67655,0.41927,0.12523,0.13204,0.0050613,0.017604,2.7434e-4,0,0.0011088,1.2705,33971
26.526,8326.5,90.357,11.004,791.76,0.012773,9.7965,2.1715e-4,-2.3119e-7,0.2943,0.0018641,9849.5,5.1653,220.33,181.56,3.7711,0.30401,8310831,0,12.413,0.67652,0.67652,0.41928,0.12522,0.13201,0.0050894,0.018269,-2.8539e-4,0,0.001116,1.2702,33967
26.536,8327.4,90.248,11.001,791.9,0.012775,9.7965,2.1835e-4,-2.3119e-7,0.29493,0.0017254,9849.5,5.1653,220.33,181.56,3.7711,0.30367,8300668,0,12.383,0.67648,0.67648,0.41929,0.12521,0.13199,0.0051176,0.018389,5.2514e-5,0,0.0011233,1.2699,33962
26.546,8328.3,90.139,10.998,792.03,0.012777,9.7965,2.1956e-4,-2.3119e-7,0.29556,0.0015715,9849.5,5.1653,220.33,181.56,3.771,0.30333,8290510,0,12.353,0.67645,0.67645,0.4193,0.12519,0.13196,0.0051457,0.017945,-1.7833e-4,0,0.0011307,1.2696,33958
26.556,8329.2,90.03,10.995,792.17,0.012779,9.7965,2.2076e-4,-2.3119e-7,0.2962,0.0014336,9849.5,5.1653,220.33,181.56,3.771,0.30298,8280359,0,12.323,0.67642,0.67642,0.41931,0.12518,0.13193,0.0051738,0.018297,-3.9371e-4,0,0.0011382,1.2693,33954
26.566,8330,89.921,10.992,792.31,0.012781,9.7965,2.2195e-4,-2.3119e-7,0.29684,0.0012974,9849.5,5.1653,220.33,181.56,3.7709,0.30264,8270213,0,12.293,0.67639,0.67639,0.41932,0.12517,0.13191,0.0052018,0.018053,3.2948e-4,0,0.0011457,1.269,33949
26.576,8330.9,89.811,10.989,792.44,0.012783,9.7965,2.2314e-4,-2.3119e-7,0.29749,0.0011454,9849.5,5.1653,220.33,181.56,3.7709,0.3023,8260074,0,12.263,0.67636,0.67636,0.41932,0.12515,0.13188,0.0052296,0.018298,-1.3851e-4,0,0.0011533,1.2687,33945
26.586,8331.8,89.702,10.986,792.58,0.012785,9.7965,2.2434e-4,-2.3119e-7,0.29812,9.8976e-4,9849.5,5.1653,220.33,181.56,3.7708,0.30196,8249941,0,12.233,0.67633,0.67633,0.41933,0.12514,0.13185,0.0052574,0.018302,2.0164e-4,0,0.0011609,1.2684,33940
26.596,8332.7,89.593,10.983,792.72,0.012787,9.7965,2.2553e-4,-2.3119e-7,0.29876,8.2351e-4,9849.5,5.1653,220.33,181.56,3.7708,0.30162,8239813,0,12.204,0.6763,0.6763,0.41934,0.12513,0.13183,0.0052854,0.019028,-2.6192e-4,0,0.0011685,1.2681,33936
26.606,8333.6,89.484,10.98,792.86,0.012789,9.7965,2.2673e-4,-2.3119e-7,0.2994,6.7061e-4,9849.5,5.1653,220.32,181.56,3.7708,0.30128,8229692,0,12.174,0.67627,0.67627,0.41935,0.12512,0.1318,0.0053133,0.01906,3.3904e-4,0,0.0011762,1.2677,33931
26.616,8334.5,89.375,10.977,792.99,0.012791,9.7965,2.2792e-4,-2.3119e-7,0.30005,5.0741e-4,9849.5,5.1653,220.32,181.56,3.7707,0.30094,8219576,0,12.144,0.67623,0.67624,0.41936,0.1251,0.13177,0.0053412,0.018788,2.7962e-4,0,0.0011841,1.2674,33927
26.626,8335.4,89.266,10.974,793.13,0.012793,9.7965,2.2912e-4,-2.3119e-7,0.30069,3.4193e-4,9849.5,5.1653,220.32,181.56,3.7707,0.3006,8209466,0,12.115,0.6762,0.6762,0.41937,0.12509,0.13175,0.0053691,0.018947,2.5808e-4,0,0.0011919,1.2671,33922
26.636,8336.2,89.157,10.971,793.27,0.012795,9.7965,2.3031e-4,-2.3119e-7,0.30134,1.7232e-4,9849.5,5.1653,220.32,181.56,3.7706,0.30026,8199363,0,12.085,0.67617,0.67617,0.41938,0.12508,0.13172,0.0053971,0.018862,5.3117e-6,0,0.0011998,1.2668,33918
26.646,8337.1,89.048,10.968,793.4,0.012797,9.7965,2.3151e-4,-2.3119e-7,0.30199,1.2553e-5,9849.5,5.1653,220.32,181.56,3.7706,0.29992,8189265,0,12.056,0.67614,0.67614,0.41939,0.12506,0.13169,0.005425,0.018997,2.4164e-4,0,0.0012077,1.2665,33914
26.656,8338,88.94,10.965,793.54,0.012799,9.7965,2.327e-4,-2.3119e-7,0.30265,-1.4289e-4,9849.5,5.1653,220.32,181.56,3.7705,0.29958,8179173,0,12.026,0.67611,0.67611,0.41939,0.12505,0.13167,0.0054529,0.019648,-1.5253e-5,0,0.0012157,1.2662,33909
26.666,8338.9,88.831,10.962,793.67,0.0128,9.7965,2.339e-4,-2.3119e-7,0.3033,-2.8842e-4,9849.5,5.1653,220.32,181.56,3.7705,0.29924,8169087,0,11.997,0.67608,0.67608,0.4194,0.12504,0.13164,0.0054808,0.019888,4.6259e-4,0,0.0012238,1.2658,33905
26.676,8339.8,88.722,10.959,793.81,0.012802,9.7964,2.3509e-4,-2.3118e-7,0.30396,-4.4315e-4,9849.5,5.1653,220.32,181.56,3.7704,0.2989,8159007,0,11.967,0.67605,0.67605,0.41941,0.12502,0.13161,0.0055087,0.019106,1.3532e-4,0,0.001232,1.2655,33901
26.686,8340.6,88.613,10.956,793.95,0.012804,9.7964,2.3629e-4,-2.3118e-7,0.30461,-5.9191e-4,9849.5,5.1653,220.32,181.56,3.7704,0.29856,8148933,0,11.938,0.67602,0.67602,0.41942,0.12501,0.13159,0.0055367,0.019734,-4.1997e-4,0,0.0012401,1.2652,33896
26.696,8341.5,88.504,10.953,794.08,0.012806,9.7964,2.3749e-4,-2.3118e-7,0.30527,-7.2456e-4,9849.5,5.1653,220.32,181.56,3.7704,0.29822,8138865,0,11.909,0.67599,0.67599,0.41943,0.125,0.13156,0.0055647,0.020024,2.4226e-4,0,0.0012483,1.2649,33892
26.706,8342.4,88.396,10.95,794.22,0.012808,9.7964,2.3869e-4,-2.3119e-7,0.30593,-8.6836e-4,9849.5,5.1653,220.32,181.56,3.7703,0.29788,8128803,0,11.88,0.67596,0.67596,0.41944,0.12499,0.13154,0.0055927,0.019948,3.0818e-4,0,0.0012567,1.2646,33887
26.716,8343.3,88.287,10.947,794.36,0.01281,9.7964,2.3989e-4,-2.3119e-7,0.3066,-0.0010229,9849.5,5.1653,220.32,181.56,3.7703,0.29754,8118746,0,11.851,0.67593,0.67593,0.41945,0.12497,0.13151,0.0056208,0.019599,2.0134e-4,0,0.001265,1.2642,33883
26.726,8344.1,88.178,10.944,794.49,0.012812,9.7964,2.4109e-4,-2.3119e-7,0.30726,-0.0011629,9849.5,5.1653,220.32,181.56,3.7702,0.2972,8108696,0,11.822,0.6759,0.6759,0.41945,0.12496,0.13148,0.0056489,0.019665,4.5789e-4,0,0.0012735,1.2639,33879
26.736,8345,88.07,10.941,794.63,0.012814,9.7964,2.423e-4,-2.3118e-7,0.30792,-0.0012974,9849.5,5.1653,220.32,181.56,3.7702,0.29686,8098651,0,11.793,0.67587,0.67587,0.41946,0.12495,0.13146,0.0056771,0.019836,-1.5778e-5,0,0.0012819,1.2636,33874
26.746,8345.9,87.961,10.938,794.77,0.012816,9.7964,2.4352e-4,-2.3119e-7,0.30858,-0.0014298,9849.5,5.1653,220.32,181.56,3.7701,0.29652,8088612,0,11.764,0.67584,0.67584,0.41947,0.12494,0.13143,0.0057055,0.02024,-4.9151e-5,0,0.0012904,1.2633,33870
26.756,8346.7,87.853,10.935,794.9,0.012818,9.7964,2.4474e-4,-2.3118e-7,0.30925,-0.0015621,9849.5,5.1653,220.32,181.56,3.7701,0.29618,8078580,0,11.735,0.67581,0.67581,0.41948,0.12492,0.1314,0.005734,0.020258,-1.7348e-4,0,0.001299,1.263,33866
26.766,8347.6,87.744,10.932,795.04,0.01282,9.7964,2.4597e-4,-2.3119e-7,0.30993,-0.0016886,9849.5,5.1653,220.32,181.56,3.77,0.29584,8068553,0,11.706,0.67578,0.67578,0.41949,0.12491,0.13138,0.0057627,0.020305,3.0643e-4,0,0.0013077,1.2626,33861
26.776,8348.5,87.635,10.929,795.17,0.012822,9.7964,2.4719e-4,-2.3119e-7,0.3106,-0.0018101,9849.5,5.1653,220.32,181.56,3.77,0.2955,8058531,0,11.677,0.67575,0.67575,0.4195,0.1249,0.13135,0.0057913,0.020441,1.3844e-4,0,0.0013164,1.2623,33857
26.786,8349.3,87.527,10.926,795.31,0.012824,9.7964,2.4843e-4,-2.3119e-7,0.31127,-0.0019331,9849.5,5.1653,220.32,181.56,3.77,0.29516,8048516,0,11.648,0.67571,0.67572,0.4195,0.12488,0.13133,0.0058202,0.020895,1.0119e-4,0,0.0013251,1.262,33853
26.796,8350.2,87.419,10.923,795.45,0.012826,9.7964,2.4966e-4,-2.3119e-7,0.31195,-0.0020385,9849.5,5.1653,220.32,181.56,3.7699,0.29483,8038507,0,11.62,0.67568,0.67569,0.41951,0.12487,0.1313,0.005849,0.020858,-3.6189e-4,0,0.0013341,1.2617,33848
26.806,8351.1,87.31,10.92,795.58,0.012828,9.7964,2.509e-4,-2.3119e-7,0.31263,-0.0021307,9849.5,5.1653,220.32,181.56,3.7699,0.29449,8028503,0,11.591,0.67565,0.67566,0.41952,0.12486,0.13127,0.0058779,0.021142,-9.8972e-5,0,0.001343,1.2613,33844
26.816,8351.9,87.202,10.918,795.72,0.01283,9.7964,2.5214e-4,-2.3119e-7,0.31331,-0.0022199,9849.5,5.1653,220.32,181.56,3.7698,0.29415,8018506,0,11.563,0.67562,0.67563,0.41953,0.12485,0.13125,0.005907,0.020545,2.0758e-4,0,0.0013519,1.261,33840
26.826,8352.8,87.093,10.915,795.85,0.012832,9.7964,2.534e-4,-2.3119e-7,0.31399,-0.002295,9849.5,5.1653,220.31,181.56,3.7698,0.29381,8008514,0,11.534,0.67559,0.67559,0.41954,0.12483,0.13122,0.0059363,0.021034,1.66e-4,0,0.001361,1.2607,33835
26.836,8353.6,86.985,10.912,795.99,0.012834,9.7964,2.5466e-4,-2.3119e-7,0.31466,-0.0023744,9849.5,5.1653,220.31,181.56,3.7697,0.29347,7998528,0,11.506,0.67556,0.67556,0.41955,0.12482,0.1312,0.0059658,0.021079,-2.8524e-5,0,0.00137,1.2603,33831
26.846,8354.5,86.877,10.909,796.13,0.012836,9.7964,2.5594e-4,-2.3119e-7,0.31535,-0.0024402,9849.5,5.1653,220.31,181.56,3.7697,0.29313,7988547,0,11.477,0.67553,0.67554,0.41956,0.12481,0.13117,0.0059955,0.020742,-3.722e-4,0,0.0013792,1.26,33827
26.856,8355.4,86.769,10.906,796.26,0.012838,9.7964,2.5722e-4,-2.3119e-7,0.31603,-0.0024894,9849.5,5.1653,220.31,181.56,3.7696,0.2928,7978573,0,11.449,0.6755,0.67551,0.41956,0.1248,0.13114,0.0060256,0.021375,9.8278e-5,0,0.0013884,1.2597,33822
26.866,8356.2,86.66,10.903,796.4,0.01284,9.7964,2.5852e-4,-2.3119e-7,0.31672,-0.0025325,9849.5,5.1653,220.31,181.56,3.7696,0.29246,7968604,0,11.42,0.67547,0.67548,0.41957,0.12478,0.13112,0.0060558,0.021009,-3.6013e-4,0,0.0013977,1.2594,33818
26.876,8357.1,86.552,10.9,796.53,0.012842,9.7964,2.5982e-4,-2.3119e-7,0.31741,-0.0025639,9849.5,5.1653,220.31,181.56,3.7696,0.29212,7958642,0,11.392,0.67544,0.67545,0.41958,0.12477,0.13109,0.0060863,0.021797,-1.7571e-4,0,0.0014071,1.259,33814
26.886,8357.9,86.444,10.897,796.67,0.012844,9.7964,2.6113e-4,-2.3119e-7,0.31811,-0.0025968,9849.5,5.1653,220.31,181.56,3.7695,0.29178,7948685,0,11.364,0.67542,0.67542,0.41959,0.12476,0.13107,0.0061168,0.022105,2.0652e-7,0,0.0014166,1.2587,33810
26.896,8358.8,86.336,10.894,796.8,0.012846,9.7964,2.6244e-4,-2.3119e-7,0.31881,-0.0026238,9849.5,5.1653,220.31,181.56,3.7695,0.29145,7938733,0,11.336,0.67539,0.67539,0.4196,0.12475,0.13104,0.0061474,0.022087,2.0024e-4,0,0.0014262,1.2584,33805
26.906,8359.6,86.228,10.892,796.94,0.012848,9.7964,2.6375e-4,-2.3119e-7,0.31951,-0.0026473,9849.5,5.1653,220.31,181.56,3.7694,0.29111,7928788,0,11.308,0.67536,0.67536,0.41961,0.12473,0.13102,0.0061781,0.021861,-2.532e-4,0,0.0014357,1.258,33801
26.916,8360.5,86.12,10.889,797.08,0.01285,9.7964,2.6508e-4,-2.3119e-7,0.3202,-0.002674,9849.5,5.1653,220.31,181.56,3.7694,0.29077,7918848,0,11.279,0.67533,0.67533,0.41961,0.12472,0.13099,0.0062091,0.021613,6.0574e-5,0,0.0014454,1.2577,33797
26.926,8361.3,86.012,10.886,797.21,0.012852,9.7964,2.6641e-4,-2.3119e-7,0.32091,-0.0026998,9849.5,5.1653,220.31,181.56,3.7693,0.29043,7908914,0,11.251,0.6753,0.6753,0.41962,0.12471,0.13097,0.0062402,0.022252,4.257e-4,0,0.0014551,1.2574,33793
26.936,8362.2,85.904,10.883,797.35,0.012854,9.7964,2.6776e-4,-2.3118e-7,0.3216,-0.0027257,9849.5,5.1653,220.31,181.56,3.7693,0.2901,7898986,0,11.223,0.67527,0.67527,0.41963,0.1247,0.13094,0.0062717,0.022431,-2.8465e-4,0,0.0014649,1.257,33788
26.946,8363,85.796,10.88,797.48,0.012856,9.7964,2.6912e-4,-2.3119e-7,0.32231,-0.002736,9849.5,5.1653,220.31,181.56,3.7692,0.28976,7889064,0,11.197,0.67531,0.67531,0.41971,0.12468,0.13091,0.0063034,0.022062,3.3181e-4,0,0.0014748,1.2567,33784
26.956,8363.9,85.688,10.878,797.62,0.012858,9.7964,2.7049e-4,-2.3118e-7,0.32301,-0.0027416,9849.5,5.1653,220.31,181.56,3.7692,0.28942,7879147,0,11.17,0.67536,0.67536,0.4198,0.12467,0.13089,0.0063354,0.022659,-1.3517e-4,0,0.0014847,1.2563,33780
26.966,8364.7,85.58,10.875,797.75,0.01286,9.7964,2.7187e-4,-2.3119e-7,0.32371,-0.0027424,9849.5,5.1653,220.31,181.56,3.7692,0.28909,7869236,0,11.144,0.67542,0.67542,0.4199,0.12466,0.13086,0.0063677,0.022101,2.2226e-4,0,0.0014947,1.256,33776
26.976,8365.6,85.472,10.872,797.89,0.012863,9.7964,2.7327e-4,-2.3119e-7,0.32442,-0.0027342,9849.5,5.1653,220.31,181.56,3.7691,0.28875,7859331,0,11.117,0.67548,0.67548,0.41999,0.12465,0.13084,0.0064005,0.022677,2.3674e-4,0,0.0015047,1.2557,33771
26.986,8366.4,85.364,10.869,798.02,0.012865,9.7964,2.7469e-4,-2.3119e-7,0.32512,-0.0027112,9849.5,5.1653,220.31,181.56,3.7691,0.28841,7849431,0,11.091,0.67554,0.67554,0.42009,0.12463,0.13081,0.0064336,0.022498,2.5072e-6,0,0.0015148,1.2553,33767
26.996,8367.2,85.257,10.867,798.16,0.012867,9.7964,2.7613e-4,-2.3118e-7,0.32584,-0.0026858,9849.5,5.1653,220.31,181.56,3.769,0.28808,7839537,0,11.065,0.67559,0.67559,0.42018,0.12462,0.13079,0.0064671,0.022632,4.4612e-4,0,0.0015251,1.255,33763
27.006,8368.1,85.149,10.864,798.3,0.012869,9.7964,2.7757e-4,-2.3119e-7,0.32656,-0.0026572,9849.5,5.1653,220.31,181.56,3.769,0.28774,7829648,0,11.039,0.67565,0.67565,0.42028,0.12461,0.13076,0.0065009,0.022555,-1.1497e-4,0,0.0015355,1.2546,33759
27.016,8368.9,85.041,10.861,798.43,0.012871,9.7964,2.7903e-4,-2.3119e-7,0.32727,-0.0026163,9849.5,5.1653,220.31,181.56,3.7689,0.2874,7819765,0,11.012,0.67571,0.67571,0.42037,0.1246,0.13074,0.0065349,0.022769,-4.2208e-4,0,0.0015458,1.2543,33755
27.026,8369.8,84.933,10.859,798.57,0.012873,9.7964,2.8051e-4,-2.3119e-7,0.32799,-0.0025599,9849.5,5.1653,220.31,181.56,3.7689,0.28707,7809888,0,10.986,0.67577,0.67577,0.42047,0.12459,0.13071,0.0065694,0.023677,-4.7927e-4,0,0.0015563,1.254,33750
27.036,8370.6,84.826,10.856,798.7,0.012875,9.7964,2.82e-4,-2.3119e-7,0.32871,-0.0024904,9849.5,5.1653,220.3,181.56,3.7688,0.28673,7.8e6,0,10.96,0.67583,0.67583,0.42057,0.12457,0.13069,0.0066042,0.023076,-7.8175e-6,0,0.0015668,1.2536,33746
27.046,8371.4,84.718,10.853,798.84,0.012878,9.7964,2.835e-4,-2.3119e-7,0.32943,-0.0024246,9849.5,5.1653,220.3,181.56,3.7688,0.2864,7790150,0,10.934,0.67589,0.67589,0.42066,0.12456,0.13066,0.0066394,0.023853,-3.9708e-4,0,0.0015775,1.2533,33742
27.056,8372.3,84.61,10.851,798.97,0.01288,9.7963,2.8502e-4,-2.3119e-7,0.33016,-0.0023482,9849.5,5.1653,220.3,181.56,3.7687,0.28606,7780289,0,10.908,0.67595,0.67595,0.42076,0.12455,0.13064,0.0066748,0.02374,-1.4811e-4,0,0.0015881,1.2529,33738
27.066,8373.1,84.503,10.848,799.11,0.012882,9.7963,2.8656e-4,-2.3119e-7,0.33088,-0.0022579,9849.5,5.1653,220.3,181.56,3.7687,0.28573,7770434,0,10.882,0.676,0.676,0.42085,0.12454,0.13061,0.0067108,0.023219,4.441e-4,0,0.0015989,1.2526,33734
27.076,8373.9,84.395,10.845,799.24,0.012884,9.7963,2.8813e-4,-2.3119e-7,0.33159,-0.0021669,9849.5,5.1653,220.3,181.56,3.7686,0.28539,7760585,0,10.856,0.67606,0.67606,0.42095,0.12452,0.13059,0.0067473,0.023931,-1.2647e-4,0,0.0016096,1.2522,33729
27.086,8374.8,84.287,10.843,799.38,0.012886,9.7963,2.8971e-4,-2.3119e-7,0.33233,-0.0020627,9849.5,5.1653,220.3,181.56,3.7686,0.28506,7750741,0,10.83,0.67612,0.67612,0.42105,0.12451,0.13056,0.0067844,0.024179,2.5206e-5,0,0.0016206,1.2519,33725
27.096,8375.6,84.18,10.84,799.51,0.012888,9.7963,2.9131e-4,-2.3119e-7,0.33306,-0.0019603,9849.5,5.1653,220.3,181.56,3.7686,0.28472,7740903,0,10.805,0.67618,0.67618,0.42114,0.1245,0.13054,0.0068218,0.024386,-1.9978e-4,0,0.0016316,1.2515,33721
27.106,8376.4,84.072,10.838,799.65,0.012891,9.7963,2.9294e-4,-2.3119e-7,0.33379,-0.0018493,9849.5,5.1653,220.3,181.56,3.7685,0.28438,7731070,0,10.779,0.67624,0.67624,0.42124,0.12449,0.13051,0.0068597,0.024587,1.7684e-5,0,0.0016427,1.2512,33717
27.116,8377.3,83.965,10.835,799.78,0.012893,9.7963,2.9457e-4,-2.3119e-7,0.33453,-0.0017392,9849.5,5.1653,220.3,181.56,3.7685,0.28405,7721243,0,10.753,0.6763,0.6763,0.42134,0.12448,0.13049,0.0068979,0.024322,9.7558e-5,0,0.0016539,1.2508,33713
27.126,8378.1,83.858,10.832,799.92,0.012895,9.7963,2.9623e-4,-2.3119e-7,0.33527,-0.0016293,9849.5,5.1653,220.3,181.56,3.7684,0.28371,7711421,0,10.727,0.67636,0.67636,0.42143,0.12446,0.13046,0.0069365,0.024511,2.7812e-4,0,0.0016651,1.2505,33709
27.136,8378.9,83.75,10.83,800.05,0.012897,9.7963,2.979e-4,-2.3119e-7,0.33601,-0.0015188,9849.5,5.1653,220.3,181.56,3.7684,0.28338,7701605,0,10.702,0.67642,0.67642,0.42153,0.12445,0.13044,0.0069756,0.024166,3.7213e-4,0,0.0016765,1.2501,33705
27.146,8379.8,83.643,10.827,800.19,0.0129,9.7963,2.9959e-4,-2.3119e-7,0.33676,-0.0014235,9849.5,5.1653,220.3,181.56,3.7683,0.28305,7691795,0,10.676,0.67648,0.67648,0.42163,0.12444,0.13041,0.0070151,0.025048,3.1555e-4,0,0.001688,1.2498,33700
27.156,8380.6,83.535,10.824,800.32,0.012902,9.7963,3.0129e-4,-2.3118e-7,0.33751,-0.0013284,9849.5,5.1653,220.3,181.56,3.7683,0.28271,7681990,0,10.651,0.67654,0.67654,0.42172,0.12443,0.13039,0.0070549,0.024591,1.2638e-5,0,0.0016996,1.2494,33696
27.166,8381.4,83.428,10.822,800.45,0.012904,9.7963,3.0301e-4,-2.3119e-7,0.33826,-0.0012292,9849.5,5.1653,220.3,181.56,3.7682,0.28238,7672190,0,10.625,0.6766,0.6766,0.42182,0.12442,0.13037,0.007095,0.024718,2.3146e-4,0,0.0017112,1.2491,33692
27.176,8382.2,83.321,10.819,800.59,0.012906,9.7963,3.0475e-4,-2.3119e-7,0.339,-0.0011301,9849.5,5.1653,220.3,181.56,3.7682,0.28204,7662396,0,10.6,0.67666,0.67666,0.42192,0.1244,0.13034,0.0071356,0.025378,-4.4633e-4,0,0.0017229,1.2487,33688
27.186,8383,83.214,10.817,800.72,0.012909,9.7963,3.065e-4,-2.3119e-7,0.33976,-0.0010098,9849.5,5.1653,220.3,181.56,3.7681,0.28171,7652608,0,10.574,0.67672,0.67672,0.42201,0.12439,0.13032,0.0071766,0.024914,-3.6761e-4,0,0.0017347,1.2484,33684
27.196,8383.9,83.106,10.814,800.86,0.012911,9.7963,3.0828e-4,-2.3119e-7,0.34051,-8.7688e-4,9849.5,5.1653,220.3,181.56,3.7681,0.28137,7642825,0,10.549,0.67678,0.67678,0.42211,0.12438,0.13029,0.0072182,0.025594,2.6221e-4,0,0.0017465,1.248,33680
27.206,8384.7,82.999,10.811,800.99,0.012913,9.7963,3.1009e-4,-2.3119e-7,0.34126,-7.5245e-4,9849.5,5.1653,220.3,181.56,3.768,0.28104,7633048,0,10.523,0.67684,0.67684,0.42221,0.12437,0.13027,0.0072603,0.025926,1.5203e-5,0,0.0017585,1.2476,33676
27.216,8385.5,82.892,10.809,801.13,0.012915,9.7963,3.1191e-4,-2.3119e-7,0.34202,-6.3149e-4,9849.5,5.1653,220.3,181.56,3.768,0.28071,7623276,0,10.498,0.6769,0.67691,0.4223,0.12436,0.13024,0.0073029,0.025577,4.4672e-4,0,0.0017706,1.2473,33672
27.226,8386.3,82.785,10.806,801.26,0.012918,9.7963,3.1375e-4,-2.3119e-7,0.34278,-5.1468e-4,9849.5,5.1653,220.3,181.56,3.7679,0.28037,7613510,0,10.473,0.67697,0.67697,0.4224,0.12434,0.13022,0.007346,0.026024,1.2508e-4,0,0.0017827,1.2469,33668
27.236,8387.1,82.678,10.804,801.4,0.01292,9.7963,3.1562e-4,-2.3119e-7,0.34354,-4.0348e-4,9849.5,5.1653,220.3,181.56,3.7679,0.28004,7603749,0,10.448,0.67703,0.67703,0.4225,0.12433,0.13019,0.0073896,0.026249,-1.1094e-5,0,0.0017949,1.2466,33664
27.246,8388,82.571,10.801,801.53,0.012922,9.7963,3.1751e-4,-2.3119e-7,0.3443,-3.0158e-4,9849.5,5.1653,220.29,181.56,3.7678,0.2797,7593994,0,10.422,0.67709,0.67709,0.4226,0.12432,0.13017,0.0074337,0.026114,-2.1393e-4,0,0.0018072,1.2462,33659
27.256,8388.8,82.463,10.799,801.67,0.012924,9.7963,3.1942e-4,-2.3119e-7,0.34507,-1.8567e-4,9849.5,5.1653,220.29,181.56,3.7678,0.27937,7584244,0,10.397,0.67715,0.67715,0.42269,0.12431,0.13015,0.0074783,0.026235,-4.0184e-4,0,0.0018197,1.2458,33655
27.266,8389.6,82.356,10.796,801.8,0.012927,9.7963,3.2135e-4,-2.3119e-7,0.34584,-6.9657e-5,9849.5,5.1653,220.29,181.56,3.7677,0.27904,7574500,0,10.372,0.67721,0.67721,0.42279,0.1243,0.13012,0.0075234,0.026459,-2.9565e-4,0,0.0018322,1.2455,33651
27.276,8390.4,82.249,10.793,801.93,0.012929,9.7963,3.233e-4,-2.3119e-7,0.34662,3.8812e-5,9849.5,5.1653,220.29,181.56,3.7677,0.2787,7564762,0,10.347,0.67727,0.67727,0.42289,0.12429,0.1301,0.0075689,0.026309,2.8862e-4,0,0.001845,1.2451,33647
27.286,8391.2,82.142,10.791,802.07,0.012931,9.7963,3.2526e-4,-2.3119e-7,0.34739,1.4209e-4,9849.5,5.1653,220.29,181.56,3.7676,0.27837,7555028,0,10.322,0.67734,0.67734,0.42299,0.12427,0.13007,0.0076148,0.026963,-2.5584e-4,0,0.0018576,1.2448,33643
27.296,8392,82.035,10.788,802.2,0.012933,9.7963,3.2725e-4,-2.3119e-7,0.34817,2.5093e-4,9849.5,5.1653,220.29,181.56,3.7676,0.27804,7545301,0,10.297,0.6774,0.6774,0.42309,0.12426,0.13005,0.0076613,0.026648,-4.2106e-4,0,0.0018705,1.2444,33639
27.306,8392.8,81.929,10.786,802.34,0.012936,9.7963,3.2925e-4,-2.3119e-7,0.34895,3.6089e-4,9849.5,5.1653,220.29,181.56,3.7675,0.2777,7535578,0,10.272,0.67746,0.67746,0.42318,0.12425,0.13003,0.007708,0.027524,1.7633e-4,0,0.0018835,1.244,33635
27.316,8393.6,81.822,10.783,802.47,0.012938,9.7963,3.3127e-4,-2.3119e-7,0.34974,4.6604e-4,9849.5,5.1653,220.29,181.56,3.7675,0.27737,7525862,0,10.247,0.67752,0.67752,0.42328,0.12424,0.13,0.0077552,0.027409,-8.5355e-5,0,0.0018966,1.2437,33631
27.326,8394.4,81.715,10.781,802.61,0.01294,9.7963,3.3331e-4,-2.3119e-7,0.35053,5.699e-4,9849.5,5.1653,220.29,181.56,3.7674,0.27704,7516150,0,10.223,0.67759,0.67759,0.42338,0.12423,0.12998,0.0078027,0.027956,3.9954e-4,0,0.0019098,1.2433,33627
