Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
0,0,0,35.765,0,0,9.8221,0,0,0,0,18553,6.611,NaN,199.83,NaN,0,0,843,0,2.3192,2.3192,2.0799,0.11938,0.12,NaN,NaN,NaN,NaN,NaN,1.3963,101325
2e-3,7.0443e-5,0.07153,115.28,1.2421e-5,0,9.8221,0,0,0,0,18553,6.611,NaN,199.83,NaN,2.1014e-4,13105,2318.2,5.5409e-5,2.1302,2.1302,1.8908,0.11938,0.12,NaN,NaN,NaN,NaN,NaN,1.3963,101325
4e-3,4.384e-4,0.30211,126.65,7.7303e-5,0,9.8221,0,0,0,0,18551,6.6107,NaN,199.83,NaN,8.8755e-4,55348,2529,6.7197e-4,1.4482,1.4482,1.2088,0.11938,0.12,NaN,NaN,NaN,NaN,NaN,1.3963,101325
6e-3,0.0012829,0.55545,126.67,2.2622e-4,0,9.8221,0,0,0,0,18549,6.6104,NaN,199.82,NaN,0.0016318,101761,2529,0.0019869,1.2668,1.2668,1.0274,0.11938,0.12,NaN,NaN,NaN,NaN,NaN,1.3963,101325
8e-3,0.0026265,0.80883,126.69,4.6312e-4,0,9.8221,0,0,0,0,18546,6.6101,NaN,199.82,NaN,0.0023762,148181,2529,0.003906,1.1744,1.1744,0.93507,0.11938,0.12,NaN,NaN,NaN,NaN,NaN,1.3963,101325
0.01,0.0044691,1.0622,126.71,7.8803e-4,0,9.8221,0,0,0,0,18543,6.6097,NaN,199.82,NaN,0.0031207,194609,2529,0.0063964,1.1151,1.1151,0.87569,0.11938,0.12,NaN,NaN,NaN,NaN,NaN,1.3963,101325
0.012,0.006811,1.3157,126.73,0.001201,0,9.8221,0,0,0,0,18540,6.6093,NaN,199.81,NaN,0.0038653,241044,2529,0.0094369,1.0723,1.0723,0.83294,0.11938,0.12,NaN,NaN,NaN,NaN,NaN,1.3963,101325
0.014,0.009652,1.5692,126.76,0.0017019,0,9.8221,0,0,0,0,18537,6.6089,NaN,199.81,NaN,0.0046101,287487,2529,0.013012,1.0394,1.0394,0.80005,0.11938,0.12,NaN,NaN,NaN,NaN,NaN,1.3963,101325
0.016,0.012992,1.8228,126.78,0.0022909,0,9.8221,0,0,0,0,18534,6.6086,NaN,199.81,NaN,0.0053549,333938,2529,0.01711,1.013,1.013,0.7736,0.11938,0.12,NaN,NaN,NaN,NaN,NaN,1.3963,101325
0.018,0.016832,2.0763,126.8,0.002968,0,9.8221,0,0,0,0,18531,6.6082,NaN,199.8,NaN,0.0060999,380396,2529,0.021721,0.99104,0.99104,0.75165,0.11938,0.12,NaN,NaN,NaN,NaN,NaN,1.3963,101325
0.02,0.021172,2.33,126.82,0.0037331,0,9.8221,0,0,0,0,18529,6.6078,NaN,199.8,NaN,0.0068451,426862,2529,0.026836,0.97239,0.97239,0.733,0.11938,0.12001,NaN,NaN,NaN,NaN,NaN,1.3963,101325
0.022,0.026011,2.5836,126.84,0.0045864,0,9.8221,0,0,0,0,18526,6.6075,NaN,199.8,NaN,0.0075903,473335,2529,0.03245,0.95625,0.95625,0.71686,0.11938,0.12001,NaN,NaN,NaN,NaN,NaN,1.3963,101325
0.024,0.031349,2.8374,126.86,0.0055277,0,9.8221,0,0,0,0,18523,6.6071,NaN,199.79,NaN,0.0083357,519816,2529,0.038556,0.94207,0.94207,0.70268,0.11938,0.12001,NaN,NaN,NaN,NaN,NaN,1.3963,101325
0.026,0.037188,3.0911,126.88,0.0065572,0,9.8221,0,0,0,0,18520,6.6067,NaN,199.79,NaN,0.0090811,566304,2529,0.045149,0.92948,0.92948,0.69009,0.11938,0.12001,NaN,NaN,NaN,NaN,NaN,1.3963,101325
0.028,0.043526,3.3449,126.9,0.0076748,0,9.8221,0,0,0,0,18517,6.6064,NaN,199.79,NaN,0.0098267,612800,2529,0.052225,0.91817,0.91817,0.67878,0.11938,0.12001,NaN,NaN,NaN,NaN,NaN,1.3963,101324
0.03,0.050364,3.5987,126.92,0.0088806,0,9.8221,0,0,0,0,18514,6.606,NaN,199.78,NaN,0.010572,659304,2529,0.059778,0.90794,0.90794,0.66854,0.11938,0.12001,NaN,NaN,NaN,NaN,NaN,1.3963,101324
0.032,0.057702,3.8526,126.94,0.010174,0,9.8221,0,0,0,0,18511,6.6056,NaN,199.78,NaN,0.011318,705815,2529,0.067806,0.89861,0.89861,0.65921,0.11939,0.12002,NaN,NaN,NaN,NaN,NaN,1.3963,101324
0.034,0.065541,4.1065,126.96,0.011557,0,9.8221,0,0,0,0,18508,6.6053,NaN,199.78,NaN,0.012064,752333,2529,0.076304,0.89005,0.89005,0.65065,0.11939,0.12002,NaN,NaN,NaN,NaN,NaN,1.3963,101324
0.036,0.073879,4.3605,126.98,0.013027,0,9.8221,0,0,0,0,18506,6.6049,NaN,199.78,NaN,0.01281,798859,2529,0.085271,0.88216,0.88216,0.64275,0.11939,0.12002,NaN,NaN,NaN,NaN,NaN,1.3963,101324
0.038,0.082718,4.6145,127,0.014585,0,9.8221,0,0,0,0,18503,6.6045,NaN,199.77,NaN,0.013557,845393,2529,0.094702,0.87484,0.87484,0.63543,0.11939,0.12002,NaN,NaN,NaN,NaN,NaN,1.3963,101324
0.04,0.092057,4.8686,127.02,0.016232,0,9.8221,0,0,0,0,18500,6.6042,NaN,199.77,NaN,0.014303,891934,2529,0.1046,0.86803,0.86803,0.62861,0.11939,0.12003,NaN,NaN,NaN,NaN,NaN,1.3963,101324
0.042,0.1019,5.1226,127.05,0.017967,0,9.8221,0,0,0,0,18497,6.6038,NaN,199.77,NaN,0.015049,938482,2529,0.11495,0.86167,0.86167,0.62224,0.11939,0.12003,NaN,NaN,NaN,NaN,NaN,1.3963,101324
0.044,0.11224,5.3768,127.07,0.01979,0,9.8221,0,0,0,0,18494,6.6034,NaN,199.76,NaN,0.015796,985038,2529,0.12576,0.8557,0.8557,0.61627,0.11939,0.12003,NaN,NaN,NaN,NaN,NaN,1.3963,101324
0.046,0.12308,5.6309,127.09,0.021702,0,9.8221,0,0,0,0,18491,6.6031,NaN,199.76,NaN,0.016543,1031601,2529,0.13702,0.85009,0.85009,0.61065,0.11939,0.12004,NaN,NaN,NaN,NaN,NaN,1.3963,101324
0.048,0.13442,5.8851,127.11,0.023701,0,9.8221,0,0,0,0,18488,6.6027,NaN,199.76,NaN,0.017289,1078172,2529,0.14874,0.84479,0.84479,0.60536,0.1194,0.12004,NaN,NaN,NaN,NaN,NaN,1.3963,101323
0.05,0.14626,6.1394,127.13,0.025789,0,9.8221,0,0,0,0,18486,6.6023,NaN,199.75,NaN,0.018036,1124750,2529,0.16091,0.83978,0.83978,0.60034,0.1194,0.12004,NaN,NaN,NaN,NaN,NaN,1.3963,101323
0.052,0.1586,6.3937,127.15,0.027966,0,9.8221,0,0,0,0,18483,6.602,NaN,199.75,NaN,0.018783,1171335,2529,0.17353,0.83504,0.83504,0.59559,0.1194,0.12005,NaN,NaN,NaN,NaN,NaN,1.3963,101323
0.054,0.17145,6.648,127.17,0.03023,0,9.8221,0,0,0,0,18480,6.6016,NaN,199.75,NaN,0.019531,1217928,2529,0.1866,0.83053,0.83053,0.59108,0.1194,0.12005,NaN,NaN,NaN,NaN,NaN,1.3963,101323
0.056,0.18479,6.9024,127.19,0.032583,0,9.8221,0,0,0,0,18477,6.6012,NaN,199.74,NaN,0.020278,1264528,2529,0.20011,0.82624,0.82624,0.58678,0.1194,0.12005,NaN,NaN,NaN,NaN,NaN,1.3963,101323
0.058,0.19864,7.1568,127.21,0.035025,0,9.8221,0,0,0,0,18474,6.6009,NaN,199.74,NaN,0.021025,1311136,2529,0.21407,0.82215,0.82215,0.58269,0.11941,0.12006,NaN,NaN,NaN,NaN,NaN,1.3963,101323
0.06,0.21298,7.4112,127.23,0.037555,0,9.8221,0,0,0,0,18471,6.6005,NaN,199.74,NaN,0.021773,1357750,2529,0.22847,0.81824,0.81824,0.57877,0.11941,0.12006,NaN,NaN,NaN,NaN,NaN,1.3963,101323
0.062,0.22783,7.6657,127.25,0.040173,0,9.8221,0,0,0,0,18468,6.6001,NaN,199.73,NaN,0.022521,1404373,2529,0.24332,0.8145,0.8145,0.57503,0.11941,0.12007,NaN,NaN,NaN,NaN,NaN,1.3963,101322
0.064,0.24318,7.9203,127.27,0.042879,0,9.8221,0,0,0,0,18466,6.5998,NaN,199.73,NaN,0.023268,1451002,2529,0.2586,0.81092,0.81092,0.57144,0.11941,0.12007,NaN,NaN,NaN,NaN,NaN,1.3963,101322
0.066,0.25903,8.1748,127.29,0.045674,0,9.8221,0,0,0,0,18463,6.5994,NaN,199.73,NaN,0.024016,1497639,2529,0.27432,0.80748,0.80748,0.56799,0.11941,0.12007,NaN,NaN,NaN,NaN,NaN,1.3963,101322
0.068,0.27538,8.4295,127.31,0.048557,0,9.8221,0,0,0,0,18460,6.599,NaN,199.72,NaN,0.024764,1544283,2529,0.29048,0.80418,0.80418,0.56468,0.11942,0.12008,NaN,NaN,NaN,NaN,NaN,1.3963,101322
0.07,0.29224,8.6841,127.33,0.051529,0,9.8221,0,0,0,0,18457,6.5986,NaN,199.72,NaN,0.025512,1590934,2529,0.30708,0.801,0.801,0.5615,0.11942,0.12008,NaN,NaN,NaN,NaN,NaN,1.3963,101322
0.072,0.30959,8.9388,127.35,0.054589,0,9.8221,0,0,0,0,18454,6.5983,NaN,199.72,NaN,0.026261,1637593,2529,0.32412,0.79794,0.79794,0.55843,0.11942,0.12009,NaN,NaN,NaN,NaN,NaN,1.3963,101321
0.074,0.32745,9.1936,127.37,0.057738,0,9.8221,0,0,0,0,18451,6.5979,NaN,199.71,NaN,0.027009,1684259,2529,0.34158,0.79499,0.79499,0.55547,0.11942,0.12009,NaN,NaN,NaN,NaN,NaN,1.3963,101321
0.076,0.34581,9.4483,127.39,0.060975,0,9.8221,0,0,0,0,18448,6.5975,NaN,199.71,NaN,0.027758,1730932,2529,0.35949,0.79214,0.79214,0.55262,0.11943,0.1201,NaN,NaN,NaN,NaN,NaN,1.3963,101321
0.078,0.36467,9.7032,127.41,0.064301,0,9.8221,0,0,0,0,18446,6.5972,NaN,199.71,NaN,0.028506,1777612,2529,0.37782,0.78939,0.78939,0.54986,0.11943,0.12011,NaN,NaN,NaN,NaN,NaN,1.3963,101321
0.08,0.38403,9.958,127.43,0.067715,0,9.8221,0,0,0,0,18443,6.5968,NaN,199.7,NaN,0.029255,1824300,2529,0.39659,0.78673,0.78673,0.54719,0.11943,0.12011,NaN,NaN,NaN,NaN,NaN,1.3963,101320
0.082,0.40389,10.213,127.45,0.071217,0,9.8221,0,0,0,0,18440,6.5964,NaN,199.7,NaN,0.030004,1870994,2529,0.41579,0.78416,0.78416,0.54461,0.11943,0.12012,NaN,NaN,NaN,NaN,NaN,1.3963,101320
0.084,0.42426,10.468,127.47,0.074809,0,9.8221,0,0,0,0,18437,6.5961,NaN,199.7,NaN,0.030753,1917696,2529,0.43541,0.78167,0.78167,0.54211,0.11944,0.12012,NaN,NaN,NaN,NaN,NaN,1.3963,101320
0.086,0.44513,10.723,127.49,0.078488,0,9.8221,0,0,0,0,18434,6.5957,NaN,199.69,NaN,0.031502,1964405,2529,0.45547,0.77925,0.77925,0.53968,0.11944,0.12013,NaN,NaN,NaN,NaN,NaN,1.3963,101320
0.088,0.4665,10.978,127.51,0.082257,0,9.8221,0,0,0,0,18431,6.5953,NaN,199.69,NaN,0.032251,2011122,2529,0.47596,0.77691,0.77691,0.53733,0.11944,0.12014,NaN,NaN,NaN,NaN,NaN,1.3963,101320
0.09,0.48837,11.233,127.53,0.086113,0,9.8221,0,0,0,0,18428,6.595,NaN,199.69,NaN,0.033,2057845,2529,0.49687,0.77463,0.77463,0.53504,0.11945,0.12014,NaN,NaN,NaN,NaN,NaN,1.3963,101319
0.092,0.51075,11.488,127.57,0.090059,0,9.8221,0,0,0,0,18426,6.5946,220.21,199.68,1.9966,0.03375,2104576,2529,0.51821,0.77242,0.77242,0.53282,0.11945,0.12015,0,-3.5615e-4,4.2979e-4,0,0,1.3963,101319
0.095,0.54525,11.871,127.59,0.096151,0,9.8221,4.3099e-4,0,3.1761e-6,0,18422,6.5941,220.16,199.68,1.9922,0.034874,2174685,2529,0.55102,0.76922,0.76922,0.52961,0.11945,0.12016,0.010026,0.019963,2.8719e-5,0,0,1.3963,101319
0.0995,0.59913,12.445,127.63,0.10569,0,9.8221,0.0010276,0,2.0464e-5,0,18417,6.5934,220.09,199.67,1.9863,0.036561,2279877,2529,0.60203,0.76466,0.76467,0.52502,0.11946,0.12017,0.023926,0.047736,-2.354e-4,0,0,1.3963,101318
0.10625,0.6847,13.307,127.68,0.12091,0,9.8221,0.0018254,0,7.7144e-5,-1.1875e-7,18409,6.5924,220,199.67,1.9784,0.039093,2437731,2529,0.68258,0.7583,0.75833,0.51863,0.11947,0.1202,0.042554,0.084364,3.3624e-4,0,0,1.3963,101317
0.11625,0.82197,14.584,127.77,0.14545,0,9.8221,0.002833,0,2.3769e-4,-2.4063e-7,18397,6.5909,219.89,199.65,1.9688,0.042846,2671729,2529,0.81075,0.74979,0.74985,0.51006,0.11949,0.12024,0.066142,0.13046,5.9068e-5,0,2.9928e-8,1.3963,101315
0.12625,0.97181,15.863,127.87,0.17237,0,9.8221,0.0036768,0,5.0196e-4,-4.6402e-7,18382,6.589,219.8,199.64,1.9612,0.046602,2905898,2529,0.94943,0.74218,0.74228,0.50238,0.11951,0.12028,0.085952,0.16865,9.4154e-6,0,1.1282e-7,1.3963,101314
0.13625,1.1342,17.142,127.96,0.20168,0,9.8221,0.0043932,0,8.8473e-4,0,18368,6.5872,219.72,199.62,1.9551,0.050361,3140243,2529,1.0986,0.73531,0.73546,0.49544,0.11954,0.12033,0.10281,0.20083,-4.7789e-4,0,3.0012e-7,1.3963,101312
0.14625,1.3092,18.423,128.06,0.23339,0,9.8221,0.0050072,0,0.0014019,-5.7797e-7,18354,6.5853,219.65,199.6,1.95,0.054123,3374762,2529,1.2581,0.72907,0.72926,0.48913,0.11956,0.12038,0.11729,0.22824,-4.3906e-4,0,6.5246e-7,1.3963,101310
0.15625,1.4967,19.704,128.16,0.26748,0,9.8221,0.0055391,0,0.0020669,-9.077e-7,18339,6.5835,219.59,199.59,1.9459,0.057888,3609452,2529,1.428,0.72336,0.72359,0.48334,0.11959,0.12044,0.12986,0.25232,-2.6843e-4,0,1.2397e-6,1.3963,101307
0.16625,1.6969,20.986,128.26,0.30397,0,9.8221,0.0060034,0,0.0028947,-1.1834e-6,18325,6.5816,219.54,199.57,1.9426,0.061655,3844312,2529,1.6082,0.71811,0.71837,0.478,0.11962,0.12049,0.14084,0.2736,-4.3719e-5,0,2.1435e-6,1.3963,101305
0.17625,1.9096,22.27,128.36,0.34285,0,9.8221,0.0064114,0,0.0038996,-1.1286e-6,18311,6.5798,219.5,199.55,1.9398,0.065426,4079341,2529,1.7987,0.71326,0.71355,0.47305,0.11965,0.12056,0.15051,0.29171,8.0243e-5,0,3.4548e-6,1.3963,101303
0.18625,2.135,23.554,128.45,0.38413,0,9.8221,0.0067718,0,0.0050963,-2.0655e-6,18296,6.5779,219.46,199.54,1.9376,0.0692,4314537,2529,1.9995,0.70875,0.70907,0.46845,0.11968,0.12062,0.15906,0.30786,-7.1236e-5,0,5.2746e-6,1.3962,101300
0.19625,2.373,24.84,128.55,0.4278,0,9.8221,0.0070915,0,0.0064989,-1.5568e-6,18282,6.5761,219.42,199.52,1.9358,0.072976,4549898,2529,2.2106,0.70455,0.7049,0.46414,0.11971,0.12069,0.16666,0.32298,-4.1496e-4,0,7.7126e-6,1.3962,101297
0.20625,2.6236,26.126,128.65,0.47387,0,9.8221,0.0073761,0,0.0081223,-1.5397e-6,18268,6.5742,219.39,199.51,1.9345,0.076755,4785424,2529,2.4318,0.70061,0.701,0.4601,0.11975,0.12077,0.17343,0.33573,-9.2028e-5,0,1.089e-5,1.3962,101294
0.21625,2.8869,27.413,128.74,0.52234,0,9.8221,0.0076299,0,0.0099799,-2.0227e-6,18254,6.5723,219.36,199.49,1.9334,0.080537,5021111,2529,2.6633,0.69693,0.69734,0.4563,0.11979,0.12084,0.17947,0.34675,-4.4045e-4,0,1.4933e-5,1.3962,101291
0.22625,3.1628,28.701,128.84,0.57321,0,9.8221,0.0078567,0,0.012087,-1.2857e-6,18239,6.5705,219.34,199.47,1.9327,0.084322,5256960,2529,2.905,0.69346,0.69389,0.45271,0.11983,0.12092,0.18488,0.3571,6.1388e-5,0,1.9981e-5,1.3962,101288
0.23625,3.4514,29.991,128.93,0.62649,0,9.8221,0.0080593,0,0.014456,-2.3076e-6,18225,6.5686,219.32,199.46,1.9322,0.08811,5492968,2529,3.1569,0.69019,0.69064,0.44931,0.11987,0.12101,0.18971,0.36672,-3.5017e-4,0,2.6177e-5,1.3962,101285
0.24625,3.7527,31.281,129.03,0.68216,0,9.8221,0.0082401,0,0.017102,-4.0128e-6,18211,6.5668,219.3,199.44,1.932,0.091901,5729134,2529,3.419,0.6871,0.68757,0.44609,0.11991,0.1211,0.19403,0.37516,-5.0665e-5,0,3.3676e-5,1.3962,101281
0.25625,4.0666,32.572,129.12,0.74024,0,9.8221,0.0084012,0,0.020038,-3.0019e-6,18196,6.5649,219.28,199.42,1.932,0.095694,5965456,2529,3.6912,0.68417,0.68465,0.44302,0.11995,0.12119,0.19788,0.3822,-2.6653e-4,0,4.264e-5,1.3962,101277
0.26625,4.3932,33.864,129.21,0.80073,5.305e-9,9.8221,0.0085443,0,0.023273,-2.9004e-6,18182,6.5631,219.27,199.41,1.9322,0.09949,6201933,2529,3.9736,0.68139,0.68189,0.4401,0.12,0.12129,0.2013,0.38892,2.932e-4,0,5.3216e-5,1.3961,101273
0.27625,4.7325,35.157,129.31,0.86363,6.9797e-9,9.8221,0.0086706,0,0.026822,-4.4132e-6,18168,6.5612,219.26,199.39,1.9326,0.10329,6438564,2529,4.2662,0.67875,0.67926,0.43731,0.12005,0.12139,0.20433,0.39531,1.8194e-4,0,6.5579e-5,1.3961,101269
0.28625,5.0846,36.451,129.4,0.92893,9.0286e-9,9.8221,0.0087814,0,0.0307,-6.8424e-6,18153,6.5593,219.25,199.37,1.9331,0.10709,6675347,2529,4.569,0.67624,0.67676,0.43465,0.1201,0.12149,0.20699,0.39971,3.5692e-4,0,7.9925e-5,1.3961,101265
0.29625,5.4493,37.745,129.49,0.99665,1.154e-8,9.8221,0.0088775,0,0.034913,-6.2996e-6,18139,6.5575,219.24,199.36,1.9338,0.1109,6912281,2529,4.8819,0.67384,0.67438,0.43209,0.12015,0.1216,0.2093,0.40439,-1.3702e-5,0,9.6397e-5,1.3961,101261
0.30625,5.8268,39.041,129.58,1.0668,1.4622e-8,9.8221,0.0089598,0,0.039476,-6.8044e-6,18125,6.5556,219.23,199.34,1.9347,0.1147,7149363,2529,5.205,0.67156,0.6721,0.42964,0.12021,0.12171,0.21128,0.40821,4.4178e-4,0,1.1519e-4,1.396,101257
0.31625,6.217,40.338,129.67,1.1393,1.837e-8,9.8221,0.0090288,0,0.044398,-7.0806e-6,18110,6.5537,219.22,199.32,1.9357,0.11851,7386594,2529,5.5383,0.66937,0.66992,0.42728,0.12026,0.12183,0.21294,0.41223,2.4602e-4,0,1.3649e-4,1.396,101252
0.32625,6.62,41.635,129.77,1.2143,2.2892e-8,9.8221,0.0090851,0,0.049688,-6.4693e-6,18096,6.5519,219.22,199.31,1.9369,0.12233,7623970,2529,5.8817,0.66728,0.66783,0.42502,0.12032,0.12195,0.21431,0.41451,-5.5247e-6,0,1.6046e-4,1.3959,101247
0.33625,7.0357,42.934,129.86,1.2916,2.8296e-8,9.8221,0.0091292,0,0.055353,-6.8494e-6,18082,6.55,219.21,199.29,1.9382,0.12614,7861492,2529,6.2354,0.66528,0.66584,0.42283,0.12038,0.12207,0.21538,0.41766,-4.7874e-4,0,1.8728e-4,1.3959,101242
0.34625,7.4641,44.233,129.95,1.3714,3.4689e-8,9.8221,0.0091613,0,0.061403,-6.8622e-6,18068,6.5481,219.21,199.27,1.9397,0.12996,8099155,2529,6.6166,0.66512,0.66567,0.42248,0.12044,0.1222,0.21616,0.41877,-1.7156e-4,0,2.1711e-4,1.3958,101237
0.35625,7.9054,45.533,130.03,1.4536,4.2172e-8,9.8221,0.0091817,0,0.067845,-8.0373e-6,18053,6.5463,219.21,199.26,1.9412,0.13378,8336959,2529,7.0127,0.66527,0.66583,0.42243,0.12051,0.12233,0.21667,0.42085,-4.5166e-4,0,2.5014e-4,1.3957,101232
0.36625,8.3594,46.835,130.12,1.5383,5.0856e-8,9.8221,0.0091905,0,0.074686,-9.4358e-6,18039,6.5444,219.21,199.24,1.943,0.1376,8574900,2529,7.4207,0.66542,0.66599,0.42239,0.12057,0.12246,0.2169,0.42088,-4.1521e-5,0,2.8651e-4,1.3957,101227
0.37625,8.8262,48.137,130.21,1.6253,6.087e-8,9.8221,0.0091881,0,0.08193,-1.23e-5,18025,6.5425,219.21,199.22,1.9448,0.14143,8812978,2529,7.8405,0.66558,0.66615,0.42235,0.12064,0.1226,0.21686,0.42104,-1.8152e-4,0,3.2639e-4,1.3956,101221
0.38625,9.3058,49.44,130.3,1.7148,7.2391e-8,9.8221,0.0091743,0,0.089578,-1.076e-5,18010,6.5406,219.22,199.21,1.9468,0.14526,9051190,2529,8.2724,0.66575,0.66631,0.4223,0.12071,0.12274,0.21655,0.42081,-4.5131e-4,0,3.6987e-4,1.3955,101216
0.39625,9.7982,50.743,130.38,1.8067,8.5591e-8,9.8221,0.0091494,0,0.09763,-7.4118e-6,17996,6.5388,219.22,199.19,1.9488,0.14909,9289536,2529,8.7162,0.66592,0.66648,0.42225,0.12078,0.12289,0.21597,0.42001,-4.8013e-4,0,4.1707e-4,1.3954,101210
0.40625,10.303,52.048,130.47,1.901,1.006e-7,9.8221,0.0091132,0,0.10609,1.0432e-6,17982,6.5369,219.23,199.17,1.9511,0.15293,9528013,2529,9.1721,0.6661,0.66665,0.4222,0.12085,0.12304,0.21513,0.41891,4.7362e-4,0,4.681e-4,1.3953,101204
0.41625,10.821,53.353,130.56,1.9978,1.1746e-7,9.8221,0.0090659,0,0.11496,-2.833e-6,17967,6.535,219.24,199.15,1.9534,0.15676,9766619,2529,9.64,0.66627,0.66682,0.42215,0.12093,0.12319,0.21402,0.41796,3.4299e-4,0,5.2308e-4,1.3952,101198
0.42625,11.352,54.66,130.64,2.097,1.3618e-7,9.8221,0.0090074,0,0.12423,-2.4239e-6,17953,6.5331,219.24,199.14,1.9559,0.1606,10005354,2529,10.12,0.66646,0.667,0.4221,0.121,0.12335,0.21264,0.41489,-7.223e-6,0,5.82e-4,1.395,101192
0.43625,11.896,55.967,130.73,2.1986,1.5679e-7,9.8221,0.0089376,0,0.1339,-1.2896e-6,17939,6.5313,219.25,199.12,1.9585,0.16444,10244214,2529,10.612,0.66665,0.66718,0.42205,0.12108,0.12352,0.211,0.41214,-3.5079e-4,0,6.4491e-4,1.3949,101185
0.44625,12.453,57.275,130.81,2.3027,1.7932e-7,9.8221,0.0088566,0,0.14396,4.6061e-6,17925,6.5294,219.26,199.1,1.9612,0.16829,10483200,2529,11.117,0.66684,0.66736,0.42199,0.12116,0.12368,0.20908,0.40982,3.8332e-5,0,7.1183e-4,1.3948,101179
0.45625,13.022,58.584,130.89,2.4092,2.0371e-7,9.8221,0.0087642,0,0.15441,1.3728e-5,17910,6.5275,219.28,199.09,1.9641,0.17213,10722308,2529,11.633,0.66704,0.66755,0.42194,0.12125,0.12385,0.2069,0.40584,-4.9727e-4,0,7.8273e-4,1.3946,101172
0.46625,13.604,59.894,130.98,2.5182,2.2978e-7,9.8221,0.0086604,0,0.16523,1.387e-5,17896,6.5256,219.29,199.07,1.9671,0.17598,10961538,2529,12.162,0.66724,0.66774,0.42188,0.12133,0.12403,0.20444,0.40172,-3.8381e-4,0,8.5747e-4,1.3944,101165
0.47625,14.199,61.204,131.06,2.6296,2.5728e-7,9.8221,0.0085452,0,0.17641,1.1782e-5,17882,6.5237,219.31,199.05,1.9702,0.17984,11200887,2529,12.703,0.66745,0.66793,0.42182,0.12142,0.1242,0.20171,0.39627,6.5671e-5,0,9.3603e-4,1.3943,101158
0.48625,14.808,62.516,131.14,2.7434,2.8597e-7,9.8221,0.0084185,0,0.18792,1.0354e-5,17867,6.5219,219.32,199.03,1.9734,0.18369,1.144e7,2529,13.256,0.66766,0.66813,0.42176,0.12151,0.12439,0.1987,0.39127,-1.7973e-4,0,0.0010181,1.3941,101151
0.49625,15.428,63.828,131.22,2.8597,3.1567e-7,9.8221,0.0082801,0,0.19977,1.3213e-5,17853,6.52,219.34,199.02,1.9768,0.18755,1.168e7,2529,13.822,0.66787,0.66833,0.4217,0.1216,0.12457,0.19542,0.38568,-1.434e-4,0,0.0011036,1.3939,101144
0.50625,16.062,65.141,131.3,2.9785,3.4616e-7,9.8221,0.0081302,0,0.21191,1.2009e-5,17839,6.5181,219.36,199,1.9803,0.19141,1.192e7,2529,14.4,0.66809,0.66854,0.42164,0.12169,0.12476,0.19186,0.37907,-3.9858e-5,0,0.0011924,1.3937,101137
0.51625,16.709,66.455,131.38,3.0997,3.7719e-7,9.8221,0.0079687,0,0.22433,8.2316e-6,17824,6.5162,219.38,198.98,1.984,0.19527,12159445,2529,14.99,0.66832,0.66875,0.42158,0.12178,0.12496,0.18803,0.37135,3.7221e-4,0,0.0012839,1.3934,101129
0.52625,17.369,67.769,131.46,3.2234,4.086e-7,9.8221,0.0077956,0,0.23701,8.0976e-6,17810,6.5143,219.4,198.97,1.9877,0.19913,12399366,2529,15.593,0.66855,0.66896,0.42151,0.12188,0.12516,0.18392,0.36395,3.0185e-4,0,0.0013781,1.3932,101121
0.53625,18.041,69.085,131.54,3.3496,4.4026e-7,9.8221,0.0076109,0,0.24991,1.144e-5,17796,6.5124,219.42,198.95,1.9917,0.203,12639396,2529,16.209,0.66878,0.66917,0.42145,0.12198,0.12536,0.17954,0.35595,-4.276e-4,0,0.0014744,1.3929,101113
0.54625,18.727,70.401,131.62,3.4783,4.72e-7,9.8221,0.0074147,0,0.26301,8.27e-6,17781,6.5105,219.45,198.93,1.9957,0.20687,1.288e7,2529,16.837,0.66902,0.66939,0.42138,0.12208,0.12556,0.17489,0.34696,-7.7882e-5,0,0.0015725,1.3927,101105
0.55625,19.425,71.718,131.7,3.6094,5.0364e-7,9.8221,0.0072069,0,0.27627,8.0125e-6,17767,6.5087,219.47,198.91,1.9999,0.21074,1.312e7,2529,17.477,0.66927,0.66962,0.42131,0.12218,0.12577,0.16996,0.33866,-2.715e-4,0,0.0016719,1.3924,101097
0.56625,20.136,73.036,131.78,3.743,5.3503e-7,9.8221,0.0069878,0,0.28964,1.4844e-5,17753,6.5068,219.5,198.9,2.0042,0.21461,1.336e7,2529,18.13,0.66952,0.66984,0.42124,0.12229,0.12599,0.16476,0.3283,1.7574e-4,0,0.001772,1.3921,101089
0.57625,20.861,74.354,131.85,3.8791,5.6601e-7,9.822,0.0067575,0,0.30309,1.2489e-5,17739,6.5049,219.53,198.88,2.0086,0.21849,13600573,2529,18.796,0.66977,0.67008,0.42117,0.12239,0.12621,0.1593,0.31765,1.3491e-4,0,0.0018721,1.3918,101080
