Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
2.5562,418.28,339.18,129.4,103.1,4.7589e-4,9.8208,0.0021766,0,0.36622,9.2037e-4,14906,6.1049,224.6,194.77,2.9017,1.0078,60537813,2529,461.42,0.81061,0.81065,0.36659,0.19597,0.24806,0.056107,0.16299,3.7651e-4,0,1.2965e-4,1.2763,96419
2.5662,421.55,340.47,129.15,104,4.8301e-4,9.8208,0.0015768,0,0.49597,0.0012684,14892,6.1027,224.71,194.75,2.9145,1.0117,60750871,2529,466.9,0.81434,0.81436,0.36579,0.20144,0.24711,0.040647,0.11776,-1.6433e-4,0,2.3601e-4,1.2767,96381
2.5762,424.84,341.76,128.89,104.91,4.9048e-4,9.8208,8.8487e-4,0,0.5821,0.0021421,14878,6.1005,224.82,194.72,2.9282,1.0155,60963328,2529,472.41,0.81807,0.81808,0.36499,0.2069,0.24617,0.02281,0.066569,2.2388e-4,0,3.2265e-4,1.2773,96342
2.5862,428.14,343.04,128.62,105.83,4.9831e-4,9.8208,1.5244e-4,0,0.61823,0.012464,14863,6.0983,224.94,194.7,2.9424,1.0194,61175178,2529,477.97,0.82181,0.82181,0.3642,0.21236,0.24525,0.0039291,0.010758,-7.3798e-5,0,3.6124e-4,1.2779,96304
2.5962,431.45,344.33,128.41,106.75,5.0651e-4,9.8208,5.6648e-4,0,-0.60305,0.003268,14849,6.0962,224.94,194.67,2.9446,1.0232,61386450,2529,482.82,0.82426,0.82426,0.3634,0.21653,0.24433,0.014621,0.043249,4.4268e-4,0,-3.4117e-4,1.2786,96265
2.6062,434.77,345.61,128.22,107.67,5.151e-4,9.8208,0.0012195,0,-0.53788,0.0014503,14835,6.094,224.91,194.65,2.9442,1.027,61597203,2529,487.55,0.82647,0.82648,0.36261,0.22044,0.24342,0.031533,0.093029,2.7662e-4,0,-2.6942e-4,1.2792,96226
2.6162,438.11,346.89,128.02,108.59,5.2406e-4,9.8208,0.0017599,0,-0.42848,9.678e-4,14821,6.0918,224.9,194.62,2.945,1.0309,61807433,2529,492.31,0.82868,0.82871,0.36182,0.22435,0.24251,0.045578,0.13429,-4.9297e-4,0,-1.6972e-4,1.2797,96187
2.6262,441.46,348.17,127.83,109.52,5.3335e-4,9.8208,0.0021502,0,-0.28402,8.4162e-4,14806,6.0896,224.9,194.6,2.9474,1.0347,62017134,2529,497.1,0.83091,0.83095,0.36103,0.22826,0.24162,0.055762,0.16414,-4.3993e-4,0,-7.4026e-5,1.2801,96147
2.6362,444.82,349.45,127.63,110.46,5.4289e-4,9.8207,0.0023646,0,-0.11539,7.268e-4,14792,6.0874,224.91,194.57,2.9516,1.0385,62226304,2529,501.91,0.83314,0.83318,0.36024,0.23217,0.24073,0.061393,0.18132,-4.8277e-5,0,-1.213e-5,1.2803,96108
2.6462,448.19,350.72,127.47,111.39,5.5262e-4,9.8207,0.002391,0,0.063571,7.9373e-4,14778,6.0852,224.95,194.55,2.9578,1.0423,62434956,2529,506.25,0.83455,0.8346,0.35945,0.23525,0.23985,0.062135,0.18389,2.0524e-5,0,3.655e-6,1.2803,96068
2.6562,451.58,352,127.33,112.34,5.6242e-4,9.8207,0.0022322,0,0.23925,9.0898e-4,14763,6.083,225.01,194.52,2.9658,1.0461,62643165,2529,510.28,0.83543,0.83548,0.35866,0.23779,0.23898,0.058046,0.17191,-8.0255e-5,0,5.1399e-5,1.2801,96029
2.6662,454.98,353.27,127.19,113.28,5.7219e-4,9.8207,0.0019049,0,0.39828,0.0012058,14749,6.0809,225.09,194.5,2.9756,1.0499,62850934,2529,514.32,0.83633,0.83636,0.35787,0.24034,0.23811,0.049555,0.14712,3.8876e-4,0,1.4142e-4,1.2798,95989
2.6762,458.39,354.54,127.05,114.23,5.8183e-4,9.8207,0.0014385,0,0.52818,0.0014992,14735,6.0787,225.18,194.47,2.9869,1.0537,63058264,2529,518.38,0.83723,0.83724,0.35709,0.24288,0.23726,0.037431,0.11108,7.307e-5,0,2.4694e-4,1.2793,95949
2.6862,461.81,355.81,126.92,115.18,5.9124e-4,9.8207,8.7355e-4,0,0.61869,0.0024867,14720,6.0765,225.28,194.45,2.9992,1.0575,63265150,2529,522.46,0.83813,0.83814,0.3563,0.24543,0.23641,0.022731,0.067465,4.1242e-4,0,3.3642e-4,1.2787,95909
2.6962,465.24,357.08,126.8,116.14,6.0034e-4,9.8207,2.5785e-4,0,0.66271,0.0085198,14706,6.0743,225.38,194.42,3.0119,1.0613,63471593,2529,526.3,0.83864,0.83865,0.35552,0.24757,0.23556,0.0067097,0.019767,3.6667e-4,0,3.8328e-4,1.278,95868
2.7062,468.69,358.35,126.72,117.1,6.091e-4,9.8207,3.5755e-4,0,-0.65835,0.006008,14692,6.0721,225.41,194.4,3.0172,1.0651,63677654,2529,529.68,0.83839,0.83839,0.35473,0.24893,0.23472,0.0093132,0.02814,4.9918e-4,0,-3.756e-4,1.2773,95828
2.7162,472.15,359.61,126.65,118.06,6.1749e-4,9.8207,9.2243e-4,0,-0.60603,0.0021716,14678,6.0699,225.39,194.37,3.0176,1.0689,63883348,2529,533.07,0.83814,0.83814,0.35395,0.25029,0.23389,0.024065,0.072803,1.862e-4,0,-3.1604e-4,1.2767,95788
2.7262,475.62,360.88,126.57,119.03,6.2555e-4,9.8206,0.0013914,0,-0.51092,0.0014524,14663,6.0677,225.38,194.34,3.0191,1.0727,64088671,2529,536.47,0.83789,0.83791,0.35317,0.25166,0.23307,0.036352,0.11047,-2.6571e-5,0,-2.2307e-4,1.2761,95747
2.7362,479.1,362.14,126.48,120,6.3333e-4,9.8206,0.0017275,0,-0.38134,0.0011187,14649,6.0655,225.38,194.32,3.0219,1.0764,64293621,2529,539.88,0.83766,0.83768,0.35239,0.25302,0.23225,0.045192,0.13708,3.4799e-4,0,-1.2341e-4,1.2756,95706
2.7462,482.59,363.4,126.39,120.98,6.4093e-4,9.8206,0.001906,0,-0.22943,7.3112e-4,14635,6.0633,225.4,194.29,3.0263,1.0802,64498198,2529,543.26,0.83738,0.83741,0.3516,0.25434,0.23144,0.049914,0.15111,4.4575e-4,0,-4.436e-5,1.2753,95665
2.7562,486.1,364.66,126.34,121.96,6.4845e-4,9.8206,0.0019161,0,-0.068424,4.4473e-4,14620,6.0611,225.44,194.27,3.0324,1.084,64702444,2529,546.03,0.83615,0.83618,0.35082,0.2547,0.23063,0.05022,0.15224,4.6361e-4,0,-3.9186e-6,1.2751,95624
2.7662,489.61,365.93,126.28,122.94,6.5595e-4,9.8206,0.0017614,0,0.088102,5.4762e-4,14606,6.0588,225.5,194.24,3.0402,1.0878,64906394,2529,548.79,0.83493,0.83495,0.35004,0.25506,0.22983,0.046191,0.14074,-2.0375e-4,0,6.4521e-6,1.2752,95583
2.7762,493.14,367.19,126.21,123.93,6.6351e-4,9.8206,0.0014592,0,0.22668,9.3696e-4,14592,6.0566,225.57,194.22,3.0496,1.0915,6.511e7,2529,551.56,0.83371,0.83373,0.34926,0.25542,0.22904,0.038281,0.11638,1.6675e-4,0,4.2421e-5,1.2753,95541
2.7862,496.69,368.45,126.13,124.92,6.7122e-4,9.8206,0.00104,0,0.33506,0.0011301,14577,6.0544,225.65,194.19,3.0601,1.0953,65313408,2529,554.33,0.83251,0.83252,0.34848,0.25578,0.22825,0.027288,0.083562,2.708e-4,0,9.2055e-5,1.2756,95500
2.7962,500.24,369.71,126.06,125.92,6.7916e-4,9.8206,5.4385e-4,0,0.40419,0.0024253,14563,6.0522,225.74,194.16,3.0714,1.0991,65516563,2529,557.1,0.83131,0.83131,0.3477,0.25615,0.22746,0.014271,0.043337,-2.962e-4,0,1.3305e-4,1.276,95458
2.8062,503.81,370.97,126,126.92,6.8743e-4,9.8206,1.7424e-5,0,0.42242,0.072383,14549,6.05,225.83,194.14,3.083,1.1028,65720702,2529,559.64,0.82975,0.82975,0.34718,0.25588,0.22669,4.5724e-4,8.0682e-4,1.8642e-4,0,1.4434e-4,1.2764,95418
2.8162,507.38,372.22,125.95,127.92,6.9613e-4,9.8205,4.9178e-4,0,-0.40711,0.0022806,14534,6.0478,225.82,194.11,3.0842,1.1066,65924590,2529,562.1,0.82808,0.82808,0.34676,0.25541,0.22591,0.012923,0.040339,3.8756e-4,0,-1.3317e-4,1.2769,95378
2.8262,510.97,373.48,125.9,128.93,7.0532e-4,9.8205,9.3712e-4,0,-0.34204,8.3155e-4,14520,6.0455,225.81,194.09,3.0856,1.1104,66128226,2529,564.56,0.82642,0.82642,0.34633,0.25494,0.22515,0.024659,0.076058,-2.246e-4,0,-9.3372e-5,1.2773,95338
2.8362,514.57,374.74,125.86,129.94,7.1508e-4,9.8205,0.0012799,0,-0.24098,4.6474e-4,14506,6.0433,225.81,194.06,3.0882,1.1141,66331608,2529,567.03,0.82476,0.82477,0.3459,0.25447,0.22439,0.033719,0.10432,4.1433e-4,0,-4.604e-5,1.2776,95298
2.8462,518.19,376,125.82,130.96,7.2546e-4,9.8205,0.0014913,0,-0.11347,1.8965e-5,14492,6.0411,225.82,194.03,3.092,1.1179,66534736,2529,569.49,0.82311,0.82313,0.34548,0.254,0.22363,0.039328,0.12175,-4.2094e-4,0,-1.0139e-5,1.2778,95258
2.8562,521.81,377.26,125.8,131.98,7.3649e-4,9.8205,0.0015551,0,0.02806,-6.8752e-5,14477,6.0389,225.85,194.01,3.0974,1.1217,66737615,2529,571.73,0.82116,0.82118,0.34505,0.25323,0.22288,0.041044,0.12702,-4.5577e-4,0,6.1594e-7,1.2778,95217
2.8662,525.45,378.52,125.79,133,7.4817e-4,9.8205,0.0014694,0,0.16985,-6.9545e-5,14463,6.0366,225.89,193.98,3.1042,1.1254,6.694e7,2529,573.71,0.81885,0.81887,0.34462,0.2521,0.22213,0.038804,0.12016,3.9664e-5,0,2.2418e-5,1.2777,95176
2.8762,529.1,379.77,125.8,134.03,7.6045e-4,9.8205,0.0012464,0,0.2985,-1.5953e-4,14449,6.0344,225.95,193.96,3.1125,1.1292,67142770,2529,575.68,0.81655,0.81656,0.34419,0.25096,0.22139,0.032926,0.10193,1.4479e-4,0,6.8788e-5,1.2775,95136
2.8862,532.76,381.03,125.8,135.06,7.7323e-4,9.8205,9.1128e-4,0,0.40137,2.1754e-4,14434,6.0322,226.02,193.93,3.1218,1.133,67345056,2529,577.64,0.81425,0.81426,0.34376,0.24983,0.22066,0.024078,0.07538,-3.5806e-4,0,1.2356e-4,1.2771,95095
2.8962,536.44,382.29,125.81,136.1,7.8637e-4,9.8205,4.9958e-4,0,0.46954,5.8083e-4,14420,6.0299,226.1,193.9,3.1319,1.1368,67547148,2529,579.6,0.81195,0.81196,0.34333,0.2487,0.21992,0.013201,0.041046,9.7877e-5,0,1.6799e-4,1.2766,95054
2.9062,540.12,383.55,125.82,137.14,7.9968e-4,9.8204,5.392e-5,0,0.49604,0.0065056,14406,6.0277,226.18,193.88,3.1424,1.1405,67749048,2529,581.5,0.80959,0.80959,0.3429,0.24749,0.2192,0.0014248,0.0047085,1.9331e-4,0,1.8627e-4,1.2761,95013
2.9162,543.82,384.8,125.86,138.18,8.1296e-4,9.8204,3.8074e-4,0,-0.48,0.0010476,14391,6.0255,226.18,193.85,3.1448,1.1443,67950780,2529,583.08,0.80681,0.80681,0.34247,0.24586,0.21848,0.010071,0.032261,6.9823e-5,0,-1.7328e-4,1.2756,94971
2.9262,547.53,386.06,125.9,139.22,8.2605e-4,9.8204,7.6136e-4,0,-0.42312,8.6107e-4,14377,6.0232,226.17,193.82,3.1467,1.1481,68152360,2529,584.65,0.80402,0.80403,0.34204,0.24422,0.21776,0.020162,0.063318,-2.866e-4,0,-1.3378e-4,1.2751,94930
2.9362,551.25,387.32,125.94,140.28,8.3883e-4,9.8204,0.0010512,0,-0.33225,6.9869e-4,14363,6.021,226.17,193.8,3.1495,1.1518,68353791,2529,586.21,0.80125,0.80125,0.34161,0.24259,0.21705,0.027866,0.088126,-3.5508e-4,0,-8.1952e-5,1.2747,94888
2.9462,554.98,388.58,125.98,141.33,8.5127e-4,9.8204,0.0012235,0,-0.2175,3.5171e-4,14349,6.0187,226.19,193.77,3.1534,1.1556,68555071,2529,587.76,0.79847,0.79848,0.34118,0.24095,0.21634,0.032458,0.10191,4.3628e-4,0,-3.4892e-5,1.2745,94847
2.9562,558.73,389.84,126.01,142.39,8.6337e-4,9.8204,0.0012642,0,-0.090696,1.8382e-4,14334,6.0165,226.22,193.74,3.1587,1.1594,68756203,2529,589.29,0.7957,0.79571,0.34075,0.23932,0.21563,0.033559,0.10611,-1.7788e-4,0,-6.0285e-6,1.2743,94805
2.9662,562.49,391.1,126.05,143.45,8.7513e-4,9.8204,0.0011729,0,0.034376,5.4448e-5,14320,6.0142,226.26,193.72,3.1653,1.1632,68957200,2529,590.6,0.79265,0.79266,0.34032,0.23741,0.21493,0.031147,0.098232,4.2667e-4,0,8.6049e-7,1.2743,94763
2.9762,566.26,392.35,126.09,144.52,8.8658e-4,9.8204,9.6309e-4,0,0.14492,1.1089e-5,14306,6.012,226.31,193.69,3.173,1.1669,69158082,2529,591.85,0.78955,0.78956,0.33988,0.23544,0.21424,0.025581,0.081385,3.7509e-4,0,1.5195e-5,1.2744,94721
2.9862,570.04,393.61,126.13,145.59,8.9776e-4,9.8204,6.6011e-4,0,0.22987,-2.678e-4,14291,6.0097,226.37,193.66,3.1817,1.1707,69358852,2529,593.09,0.78646,0.78646,0.33945,0.23347,0.21354,0.017534,0.056192,3.0896e-4,0,3.7988e-5,1.2746,94678
2.9962,573.83,394.88,126.16,146.66,9.0872e-4,9.8203,2.9883e-4,0,0.28026,-7.4363e-4,14277,6.0075,226.44,193.64,3.1909,1.1745,6.956e7,2529,594.31,0.78337,0.78337,0.33901,0.23149,0.21286,0.0079373,0.025012,-4.2455e-4,0,5.6114e-5,1.2748,94636
3.0062,577.63,396.14,126.2,147.74,9.1953e-4,9.8203,8.0204e-5,0,-0.29148,-0.0026101,14263,6.0052,226.49,193.61,3.1986,1.1783,6.976e7,2529,595.52,0.78028,0.78028,0.33858,0.22952,0.21217,0.0021306,0.0064788,-3.9037e-4,0,-6.0312e-5,1.2751,94593
3.0162,581.45,397.4,126.24,148.83,9.3029e-4,9.8203,4.3571e-4,0,-0.26373,-4.9253e-4,14248,6.003,226.48,193.58,3.2005,1.1821,6.996e7,2529,596.64,0.7771,0.7771,0.33814,0.22746,0.21149,0.011585,0.036931,-2.2057e-4,0,-4.9064e-5,1.2754,94551
3.0262,585.28,398.66,126.3,149.91,9.4111e-4,9.8203,7.2988e-4,0,-0.20038,-1.7989e-4,14234,6.0007,226.48,193.56,3.2029,1.1859,70160841,2529,597.69,0.77385,0.77385,0.33771,0.22532,0.21082,0.019423,0.061844,2.1299e-4,0,-2.8145e-5,1.2757,94508
3.0362,589.12,399.92,126.36,151,9.5207e-4,9.8203,9.3237e-4,0,-0.10965,-6.9447e-5,14220,5.9984,226.49,193.53,3.2062,1.1896,70361091,2529,598.72,0.7706,0.7706,0.33727,0.22318,0.21015,0.024828,0.079482,3.7765e-4,0,-8.3752e-6,1.2758,94465
3.0462,592.97,401.19,126.42,152.1,9.6321e-4,9.8203,0.0010236,0,-0.0017959,2.9726e-6,14205,5.9962,226.51,193.5,3.2106,1.1934,70561249,2529,599.73,0.76735,0.76736,0.33684,0.22104,0.20948,0.02727,0.087832,4.3024e-4,0,0,1.2759,94422
3.0562,596.84,402.45,126.49,153.2,9.7454e-4,9.8203,9.9692e-4,0,0.11024,-3.0826e-4,14191,5.9939,226.54,193.47,3.2161,1.1972,70761317,2529,600.73,0.76411,0.76411,0.3364,0.21889,0.20881,0.026567,0.085634,-3.9168e-4,0,8.3591e-6,1.2758,94379
3.0662,600.72,403.72,126.56,154.3,9.8608e-4,9.8203,8.5918e-4,0,0.21384,-3.1932e-4,14177,5.9916,226.58,193.45,3.2227,1.201,70961299,2529,601.7,0.76086,0.76087,0.33596,0.21675,0.20815,0.022899,0.073681,1.8165e-4,0,3.126e-5,1.2757,94336
3.0762,604.61,404.98,126.64,155.41,9.9783e-4,9.8202,6.297e-4,0,0.2974,-1.9474e-4,14163,5.9894,226.63,193.42,3.2302,1.2048,71161195,2529,602.66,0.75762,0.75763,0.33552,0.21461,0.2075,0.016782,0.054349,-2.6637e-4,0,6.0086e-5,1.2754,94292
3.0862,608.51,406.25,126.72,156.52,0.0010098,9.8202,3.3724e-4,0,0.3526,-1.0807e-4,14148,5.9871,226.68,193.39,3.2383,1.2086,71361007,2529,603.59,0.75439,0.75439,0.33508,0.21246,0.20684,0.008986,0.029505,-2.0783e-4,0,8.3938e-5,1.2751,94249
3.0962,612.42,407.52,126.8,157.63,0.0010218,9.8202,1.7176e-5,0,0.37271,-1.8038e-4,14134,5.9848,226.74,193.36,3.2466,1.2124,71560738,2529,604.51,0.75115,0.75115,0.33464,0.21031,0.20619,4.5755e-4,0.0015205,7.947e-5,0,9.3205e-5,1.2747,94205
3.1062,616.35,408.78,126.89,158.75,0.0010339,9.8202,2.9233e-4,0,-0.35669,-2.3481e-5,14120,5.9825,226.74,193.34,3.2489,1.2163,7.176e7,2529,605.42,0.74792,0.74792,0.3342,0.20817,0.20555,0.007792,0.02584,-9.9686e-5,0,-8.4842e-5,1.2743,94161
3.1162,620.28,410.05,126.97,159.87,0.001046,9.8202,5.5539e-4,0,-0.30696,6.0984e-5,14105,5.9802,226.73,193.31,3.2512,1.2201,7.196e7,2529,606.31,0.74469,0.74469,0.33376,0.20602,0.20491,0.014812,0.047819,4.384e-4,0,-6.2445e-5,1.2739,94117
3.1262,624.23,411.32,127.05,161,0.001058,9.8202,7.4285e-4,0,-0.23104,5.5722e-5,14091,5.978,226.74,193.28,3.2542,1.2239,72159439,2529,607.31,0.74163,0.74163,0.33332,0.20404,0.20427,0.01982,0.064079,-1.979e-5,0,-3.5159e-5,1.2737,94073
3.1362,628.19,412.59,127.12,162.13,0.0010699,9.8202,8.3492e-4,0,-0.13741,1.6191e-4,14077,5.9757,226.75,193.25,3.2581,1.2277,72358828,2529,608.3,0.73857,0.73858,0.33288,0.20206,0.20363,0.022282,0.07305,3.3594e-4,0,-1.236e-5,1.2735,94029
3.1462,632.17,413.86,127.19,163.26,0.0010816,9.8202,8.2335e-4,0,-0.038208,-4.8206e-5,14062,5.9734,226.77,193.23,3.2631,1.2315,72558125,2529,609.27,0.73552,0.73552,0.33244,0.20008,0.203,0.021974,0.072082,-2.2938e-5,0,-9.4988e-7,1.2734,93984
3.1562,636.15,415.13,127.26,164.4,0.0010932,9.8202,7.1308e-4,0,0.054282,-2.7111e-4,14048,5.9711,226.8,193.2,3.2689,1.2353,72757331,2529,610.22,0.73247,0.73247,0.332,0.1981,0.20237,0.019029,0.062575,-3.3993e-4,0,1.9055e-6,1.2734,93940
3.1662,640.15,416.4,127.32,165.54,0.0011047,9.8201,5.207e-4,0,0.12896,-4.2159e-4,14034,5.9688,226.84,193.17,3.2755,1.2392,72956450,2529,611.15,0.72941,0.72942,0.33155,0.19611,0.20175,0.013891,0.045324,-4.4419e-4,0,1.069e-5,1.2735,93895
3.1762,644.16,417.68,127.37,166.69,0.0011159,9.8201,2.7267e-4,0,0.17751,-6.5122e-4,14020,5.9665,226.89,193.14,3.2827,1.243,73155471,2529,612.29,0.72663,0.72663,0.33111,0.1944,0.20113,0.0072714,0.023872,1.5412e-4,0,2.013e-5,1.2736,93850
3.1862,648.18,418.95,127.41,167.84,0.001127,9.8201,1.6022e-6,0,0,0,14005,5.9642,226.94,193.12,3.29,1.2468,73354373,2529,613.48,0.72393,0.72393,0.33066,0.19275,0.20051,4.2706e-5,3.9196e-4,4.6312e-4,0,0,1.2738,93805
3.1962,652.22,420.22,127.46,168.99,0.0011379,9.8201,2.5921e-4,0,-0.17803,-9.1406e-4,13991,5.9619,226.93,193.09,3.2919,1.2507,73553153,2529,614.66,0.72122,0.72122,0.33022,0.19111,0.1999,0.0069113,0.022541,2.7283e-4,0,-2.0006e-5,1.274,93760
3.2062,656.26,421.5,127.51,170.15,0.0011488,9.8201,4.762e-4,0,-0.13177,-2.2669e-4,13977,5.9596,226.92,193.06,3.2941,1.2545,73751813,2529,615.82,0.71852,0.71852,0.32978,0.18946,0.19928,0.0127,0.041466,-4.974e-4,0,-1.0894e-5,1.2742,93715
3.2162,660.32,422.77,127.56,171.31,0.0011595,9.8201,6.2396e-4,0,-0.062416,-1.0762e-5,13962,5.9573,226.92,193.03,3.297,1.2583,7.395e7,2529,616.97,0.71582,0.71582,0.32933,0.18781,0.19868,0.016641,0.054794,-9.822e-5,0,-2.4295e-6,1.2743,93670
3.2262,664.39,424.05,127.6,172.48,0.0011703,9.8201,6.8612e-4,0,0.020944,-3.0772e-4,13948,5.955,226.93,193,3.3007,1.2622,74148769,2529,618.35,0.71341,0.71342,0.32888,0.18646,0.19807,0.018297,0.060746,-3.7662e-4,0,2.7192e-7,1.2743,93624
3.2362,668.47,425.33,127.63,173.65,0.001181,9.8201,6.5767e-4,0,0.10673,-6.0582e-4,13934,5.9527,226.95,192.97,3.3052,1.266,74347017,2529,619.91,0.71123,0.71124,0.32844,0.18532,0.19747,0.017533,0.05769,4.4002e-4,0,7.0196e-6,1.2743,93579
3.2462,672.57,426.6,127.67,174.82,0.0011917,9.82,5.4579e-4,0,0.18384,-0.0012137,13919,5.9504,226.98,192.95,3.3105,1.2698,74545092,2529,621.46,0.70905,0.70906,0.32799,0.18419,0.19687,0.014544,0.04828,-3.7812e-4,0,2.0702e-5,1.2741,93533
3.2562,676.68,427.88,127.7,176,0.0012027,9.82,3.6794e-4,5.1969e-8,0.24259,-0.0016757,13905,5.9481,227.01,192.92,3.3164,1.2737,74742998,2529,623,0.70688,0.70688,0.32755,0.18305,0.19628,0.009799,0.032225,-2.5395e-4,0,3.5835e-5,1.2739,93487
3.2662,680.79,429.15,127.74,177.18,0.0012139,9.82,1.4964e-4,5.0005e-8,0.27616,-0.0039134,13891,5.9458,227.05,192.89,3.3226,1.2775,74940734,2529,624.53,0.70471,0.70471,0.3271,0.18192,0.19569,0.0039823,0.013641,-4.3069e-5,0,4.6164e-5,1.2736,93441
3.2762,684.93,430.43,127.77,178.37,0.0012256,9.82,7.9264e-5,5.049e-8,-0.28012,-0.0072176,13876,5.9434,227.07,192.86,3.3273,1.2814,75138295,2529,626.27,0.70278,0.70278,0.32665,0.18103,0.1951,0.0021084,0.0070368,4.4709e-4,0,-4.7218e-5,1.2733,93395
3.2862,689.07,431.71,127.76,179.56,0.0012376,9.82,2.8768e-4,5.0436e-8,-0.25537,-0.0020375,13862,5.9411,227.06,192.83,3.3291,1.2852,75335627,2529,628.39,0.7013,0.7013,0.3262,0.18058,0.19452,0.0076514,0.025474,1.7813e-4,0,-3.9013e-5,1.273,93348
3.2962,693.22,432.99,127.76,180.75,0.0012501,9.82,4.4914e-4,4.9517e-8,-0.20657,-0.001036,13848,5.9388,227.05,192.8,3.3313,1.2891,75532713,2529,630.51,0.69982,0.69982,0.32576,0.18013,0.19394,0.011943,0.040148,1.1142e-4,0,-2.5376e-5,1.2728,93302
3.3062,697.39,434.26,127.76,181.95,0.0012628,9.82,5.4385e-4,0,-0.13973,-8.4144e-4,13834,5.9365,227.05,192.78,3.334,1.2929,7.573e7,2529,632.63,0.69835,0.69835,0.32531,0.17968,0.19336,0.014456,0.047959,4.6752e-4,0,-1.1543e-5,1.2726,93255
3.3162,701.57,435.54,127.75,183.15,0.0012758,9.82,5.6157e-4,0,-0.065398,-7.4617e-4,13819,5.9342,227.06,192.75,3.3375,1.2968,75926145,2529,634.74,0.69688,0.69688,0.32486,0.17923,0.19279,0.014919,0.04991,-2.1548e-4,0,-2.5139e-6,1.2725,93209
3.3262,705.76,436.82,127.73,184.36,0.0012887,9.8199,5.0255e-4,4.853e-8,0.0070844,-7.2277e-4,13805,5.9318,227.07,192.72,3.3417,1.3006,76122491,2529,636.9,0.69547,0.69547,0.32441,0.17884,0.19222,0.013341,0.045038,-2.0547e-4,0,2.9329e-8,1.2725,93162
3.3362,709.97,438.09,127.69,185.57,0.0013016,9.8199,3.774e-4,0,0.067265,-4.2989e-4,13791,5.9295,227.09,192.69,3.3464,1.3045,76318562,2529,639.37,0.69441,0.69441,0.32397,0.17879,0.19165,0.01001,0.033036,3.8779e-4,0,2.6287e-6,1.2725,93115
3.3462,714.18,439.37,127.64,186.79,0.0013143,9.8199,2.0605e-4,0,0.10701,-4.3532e-4,13776,5.9272,227.11,192.66,3.3515,1.3083,76514340,2529,641.84,0.69335,0.69335,0.32352,0.17874,0.19109,0.0054601,0.018349,1.8414e-4,0,6.615e-6,1.2726,93068
3.3562,718.41,440.64,127.6,188,0.0013268,9.8199,1.3946e-5,0,0.12183,-0.0068148,13762,5.9248,227.14,192.63,3.3567,1.3121,7.671e7,2529,644.3,0.69229,0.69229,0.32307,0.17869,0.19053,3.6916e-4,0.0015504,4.8114e-4,0,8.5243e-6,1.2727,93021
3.3662,722.65,441.92,127.55,189.23,0.0013392,9.8199,1.7182e-4,0,-0.11102,-5.1309e-4,13748,5.9225,227.13,192.6,3.3584,1.316,76905015,2529,646.77,0.69124,0.69124,0.32262,0.17864,0.18997,0.0045457,0.015,-4.0155e-4,0,-7.0379e-6,1.2728,92973
3.3762,726.9,443.19,127.51,190.45,0.0013516,9.8199,3.2568e-4,0,-0.076504,-2.8501e-4,13733,5.9202,227.11,192.57,3.36,1.3198,7.71e7,2529,649.23,0.69019,0.69019,0.32217,0.1786,0.18942,0.0086112,0.029412,-1.1158e-4,0,-3.3229e-6,1.2729,92926
3.3862,731.17,444.47,127.47,191.69,0.0013639,9.8199,4.2695e-4,0,-0.023131,-5.8998e-4,13719,5.9178,227.11,192.54,3.362,1.3237,77294507,2529,651.69,0.68914,0.68914,0.32173,0.17855,0.18887,0.011281,0.038195,-6.8559e-5,0,-3.0204e-7,1.273,92878
3.3962,735.44,445.74,127.43,192.92,0.0013762,9.8198,4.6336e-4,0,0.039848,-3.4824e-4,13705,5.9155,227.1,192.52,3.3646,1.3275,77488807,2529,654.16,0.6881,0.6881,0.32128,0.1785,0.18832,0.012232,0.041154,-3.1333e-4,0,8.9125e-7,1.273,92830
3.4062,739.73,447.02,127.39,194.16,0.0013886,9.8198,4.3218e-4,0,0.10373,-4.7731e-4,13691,5.9131,227.11,192.49,3.3678,1.3314,77682809,2529,656.61,0.68706,0.68706,0.32083,0.17845,0.18778,0.011397,0.038018,-3.83e-4,0,6.0059e-6,1.2729,92782
3.4162,744.03,448.29,127.36,195.4,0.0014013,9.8198,3.4049e-4,0,0.15902,-6.7308e-5,13676,5.9108,227.12,192.46,3.3715,1.3352,77876514,2529,659.07,0.68602,0.68603,0.32038,0.17841,0.18724,0.0089681,0.030084,5.7987e-5,0,1.4035e-5,1.2728,92734
3.4262,748.34,449.56,127.33,196.65,0.001414,9.8198,2.0367e-4,0,0.19825,-1.3163e-5,13662,5.9084,227.13,192.43,3.3756,1.339,7.807e7,2529,661.53,0.68499,0.68499,0.31993,0.17836,0.1867,0.0053572,0.018119,3.5031e-4,0,2.1689e-5,1.2726,92686
