Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
5.4462,1877.9,702.14,123.57,488.61,-0.0013101,9.8199,7.1943e-6,0,-0.032932,-0.018912,10773,5.3723,216.19,184.9,3.0439,2.111,1.1088e8,2529,1096.2,0.52451,0.52451,0.23483,0.17125,0.11843,1.0815e-4,4.1171e-4,4.2603e-5,0,-2.4729e-7,1.2987,80731
5.4562,1884.7,703.38,123.59,490.47,-0.0013196,9.8199,8.6377e-6,0,-0.02985,-0.020814,10758,5.3692,216.13,184.85,3.0433,2.1149,1.1101e8,2529,1098,0.52388,0.52388,0.23444,0.17122,0.11821,1.2959e-4,-1.8941e-6,1.1462e-4,0,-2.0245e-7,1.2986,80662
5.4662,1891.5,704.61,123.6,492.33,-0.0013276,9.8198,8.7059e-6,0,-0.027481,-0.02189,10744,5.3662,216.08,184.8,3.0427,2.1187,1.1114e8,2529,1099.8,0.52325,0.52325,0.23406,0.17119,0.11799,1.3036e-4,2.7504e-5,9.5357e-5,0,-1.7099e-7,1.2986,80593
5.4762,1898.3,705.85,123.61,494.2,-0.001334,9.8198,7.8632e-6,0,-0.024507,-0.024237,10730,5.3632,216.03,184.76,3.0421,2.1226,1.1127e8,2529,1101.5,0.52262,0.52262,0.23368,0.17116,0.11778,1.1751e-4,3.0247e-4,-2.6977e-4,0,-1.3551e-7,1.2986,80525
5.4862,1905.1,707.08,123.62,496.07,-0.0013387,9.8198,5.2906e-6,0,-0.020067,-0.026831,10715,5.3601,215.97,184.71,3.0415,2.1265,1.114e8,2529,1103.3,0.52199,0.52199,0.2333,0.17114,0.11756,7.8908e-5,7.279e-4,7.0452e-5,0,-9.0539e-8,1.2985,80456
5.4962,1911.9,708.32,123.64,497.95,-0.0013421,9.8198,1.1949e-6,0,0,0,10701,5.357,215.92,184.66,3.0409,2.1304,1.1153e8,2529,1105,0.52137,0.52137,0.23291,0.17111,0.11735,1.7786e-5,-1.2627e-4,-8.2518e-5,0,0,1.2985,80387
5.5062,1918.8,709.56,123.65,499.83,-0.0013453,9.8198,3.4955e-6,0,0.025363,0.020598,10687,5.354,215.87,184.61,3.0402,2.1343,1.1166e8,2529,1106.8,0.52074,0.52074,0.23253,0.17108,0.11713,5.1929e-5,5.4883e-4,-4.009e-4,0,1.4363e-7,1.2985,80317
5.5162,1925.6,710.79,123.67,501.71,-0.0013491,9.8197,6.3405e-6,0,0.024985,0.023739,10672,5.3509,215.81,184.56,3.0395,2.1382,1.1179e8,2529,1108.6,0.52012,0.52012,0.23215,0.17105,0.11692,9.4008e-5,2.1703e-4,-3.4295e-4,0,1.389e-7,1.2984,80248
5.5262,1932.5,712.03,123.68,503.6,-0.0013542,9.8197,6.9725e-6,0,0.025996,0.023422,10658,5.3478,215.75,184.52,3.0388,2.1421,1.1192e8,2529,1110.3,0.5195,0.5195,0.23177,0.17102,0.11671,1.0317e-4,-1.8404e-4,2.8058e-4,0,1.4984e-7,1.2984,80179
5.5362,1939.4,713.27,123.7,505.49,-0.0013607,9.8197,6.018e-6,0,0.029949,0.02099,10644,5.3448,215.7,184.47,3.0381,2.146,1.1205e8,2529,1112,0.51887,0.51887,0.23139,0.17099,0.1165,8.8873e-5,2.9038e-4,-4.3325e-4,0,1.9819e-7,1.2983,80109
5.5462,1946.2,714.51,123.71,507.38,-0.0013684,9.8197,3.3621e-6,0,0.033203,0.016898,10629,5.3417,215.64,184.42,3.0375,2.1499,1.1218e8,2529,1113.8,0.51825,0.51825,0.23101,0.17096,0.11629,4.9551e-5,4.448e-4,-6.0359e-5,0,2.4276e-7,1.2983,80039
5.5562,1953.1,715.74,123.73,509.28,-0.0013767,9.8197,1.1359e-6,0,0,0,10615,5.3386,215.59,184.37,3.0368,2.1538,1.1231e8,2529,1115.5,0.51763,0.51763,0.23063,0.17093,0.11608,1.6708e-5,-6.4567e-5,3.1071e-4,0,0,1.2983,79970
5.5662,1960,716.98,123.75,511.18,-0.0013846,9.8196,4.6594e-6,0,-0.018503,-0.032061,10601,5.3355,215.53,184.32,3.036,2.1577,1.1244e8,2529,1117.2,0.51702,0.51702,0.23025,0.1709,0.11587,6.8396e-5,5.3731e-4,-1.8782e-4,0,-7.4871e-8,1.2982,79900
5.5762,1967,718.22,123.76,513.08,-0.0013912,9.8196,7.6212e-6,0,-0.017552,-0.031577,10587,5.3324,215.47,184.27,3.0352,2.1616,1.1257e8,2529,1118.9,0.5164,0.5164,0.22987,0.17087,0.11566,1.1165e-4,-1.1745e-4,1.8485e-4,0,-6.7138e-8,1.2982,79830
5.5862,1973.9,719.46,123.78,514.99,-0.0013956,9.8196,9.8497e-6,0,-0.018885,-0.032068,10572,5.3293,215.42,184.22,3.0344,2.1655,1.127e8,2529,1120.7,0.51578,0.51578,0.22949,0.17084,0.11545,1.4401e-4,8.7255e-4,1.548e-4,0,-7.7457e-8,1.2982,79760
5.5962,1980.8,720.69,123.8,516.9,-0.0013974,9.8196,1.0984e-5,0,-0.021777,-0.029557,10558,5.3262,215.36,184.17,3.0336,2.1694,1.1282e8,2529,1122.4,0.51517,0.51517,0.22911,0.17082,0.11524,1.6027e-4,5.3503e-4,3.7719e-4,0,-1.0264e-7,1.2981,79689
5.6062,1987.8,721.93,123.82,518.82,-0.0013965,9.8196,1.0558e-5,0,-0.025577,-0.025758,10544,5.3231,215.3,184.12,3.0328,2.1733,1.1295e8,2529,1124.1,0.51456,0.51456,0.22873,0.17079,0.11503,1.5373e-4,2.4077e-4,-2.1751e-4,0,-1.411e-7,1.2981,79619
5.6162,1994.7,723.17,123.84,520.73,-0.0013934,9.8195,9.6171e-6,0,-0.03113,-0.017623,10529,5.3199,215.24,184.08,3.032,2.1772,1.1308e8,2529,1125.8,0.51394,0.51394,0.22836,0.17076,0.11483,1.3976e-4,8.6123e-4,4.055e-4,0,-2.0831e-7,1.298,79548
5.6262,2001.7,724.41,123.86,522.66,-0.001389,9.8195,8.5389e-6,0,-0.034441,-0.006191,10515,5.3168,215.19,184.03,3.0311,2.1811,1.132e8,2529,1127.5,0.51333,0.51333,0.22798,0.17073,0.11462,1.2384e-4,6.8212e-4,2.9778e-5,0,-2.541e-7,1.298,79479
5.6362,2008.7,725.65,123.87,524.58,-0.0013844,9.8195,7.6099e-6,0,-0.031052,0.010194,10501,5.3137,215.13,183.98,3.0303,2.185,1.1334e8,2529,1129.2,0.51272,0.51272,0.2276,0.1707,0.11442,1.1014e-4,6.6454e-4,2.2919e-4,0,-2.0586e-7,1.298,79411
5.6462,2015.7,726.89,123.89,526.51,-0.0013807,9.8195,6.2304e-6,0,-0.017378,0.025763,10486,5.3105,215.07,183.93,3.0294,2.1889,1.1347e8,2529,1131,0.51211,0.51211,0.22723,0.17067,0.11421,8.9987e-5,4.2121e-4,-3.6124e-4,0,-6.4256e-8,1.2979,79344
5.6562,2022.7,728.13,123.91,528.44,-0.0013786,9.8194,6.0942e-6,0,0.0026536,0.030995,10472,5.3074,215.01,183.88,3.0286,2.1928,1.136e8,2529,1132.7,0.5115,0.5115,0.22685,0.17064,0.11401,8.784e-5,-5.6687e-5,-4.6267e-4,0,0,1.2979,79276
5.6662,2029.8,729.37,123.92,530.38,-0.0013785,9.8194,7.2707e-6,0,0.015534,0.027953,10458,5.3043,214.95,183.83,3.0276,2.1967,1.1373e8,2529,1134.4,0.5109,0.5109,0.22648,0.17061,0.11381,1.0458e-4,6.4301e-4,7.2852e-5,0,5.0996e-8,1.2979,79209
5.6762,2036.8,730.61,123.94,532.32,-0.0013803,9.8194,7.4181e-6,0,0.02599,0.020975,10444,5.3011,214.89,183.78,3.0268,2.2006,1.1386e8,2529,1136.1,0.51029,0.51029,0.2261,0.17059,0.1136,1.0649e-4,4.6312e-4,-2.8657e-4,0,1.4227e-7,1.2978,79141
5.6862,2043.8,731.85,123.96,534.26,-0.0013837,9.8194,6.1161e-6,0,0.033417,0.010774,10429,5.298,214.84,183.73,3.0267,2.2045,1.1398e8,2529,1137.9,0.50969,0.50969,0.22573,0.17056,0.1134,8.7637e-5,6.8781e-4,-2.4404e-4,0,2.3439e-7,1.2978,79073
5.6962,2050.9,733.09,123.98,536.21,-0.0013878,9.8194,3.9944e-6,0,0.035433,-0.0090544,10415,5.2948,214.79,183.68,3.0265,2.2084,1.1411e8,2529,1139.6,0.50908,0.50908,0.22535,0.17053,0.1132,5.7132e-5,-1.9522e-4,-2.594e-5,0,2.6263e-7,1.2978,79005
5.7062,2058,734.33,124,538.16,-0.0013917,9.8193,3.6237e-6,0,0.019383,-0.029906,10401,5.2916,214.73,183.62,3.0263,2.2124,1.1424e8,2529,1141.3,0.50848,0.50848,0.22498,0.1705,0.113,5.1735e-5,-2.2471e-4,-2.6233e-4,0,7.8325e-8,1.2977,78937
5.7162,2065.1,735.57,124.02,540.12,-0.0013947,9.8193,4.0514e-6,0,0.0091234,-0.034423,10386,5.2885,214.68,183.57,3.026,2.2163,1.1437e8,2529,1143,0.50788,0.50788,0.22461,0.17047,0.1128,5.7735e-5,6.5982e-4,1.8551e-4,0,1.7295e-8,1.2977,78869
5.7262,2072.2,736.81,124.04,542.08,-0.0013964,9.8193,3.2381e-6,0,-0.0081084,-0.035759,10372,5.2853,214.63,183.52,3.0258,2.2202,1.145e8,2529,1144.7,0.50728,0.50728,0.22423,0.17044,0.1126,4.6061e-5,-2.3005e-4,2.8423e-4,0,-1.3615e-8,1.2976,78801
5.7362,2079.3,738.05,124.06,544.04,-0.0013972,9.8193,3.7249e-6,0,-0.03224,-0.01755,10358,5.2821,214.57,183.47,3.0255,2.2241,1.1462e8,2529,1146.4,0.50668,0.50668,0.22386,0.17041,0.1124,5.2887e-5,-6.0672e-5,-1.4591e-4,0,-2.1453e-7,1.2976,78732
5.7462,2086.4,739.29,124.08,546,-0.0013975,9.8192,5.3727e-6,0,-0.036048,9.8958e-4,10343,5.2789,214.52,183.42,3.0252,2.228,1.1475e8,2529,1148.1,0.50608,0.50608,0.22349,0.17039,0.11221,7.6143e-5,2.7078e-4,-1.046e-4,0,-2.673e-7,1.2976,78664
5.7562,2093.5,740.53,124.1,547.97,-0.0013979,9.8192,6.9497e-6,0,-0.032886,0.011342,10329,5.2757,214.47,183.37,3.0249,2.232,1.1488e8,2529,1149.8,0.50548,0.50548,0.22312,0.17036,0.11201,9.8313e-5,6.0145e-4,-2.0501e-4,0,-2.2172e-7,1.2975,78595
5.7662,2100.7,741.77,124.13,549.94,-0.0013991,9.8192,7.382e-6,0,-0.029034,0.017755,10315,5.2725,214.41,183.32,3.0247,2.2359,1.1501e8,2529,1151.4,0.50489,0.50489,0.22275,0.17033,0.11181,1.0423e-4,-1.6345e-4,2.4777e-4,0,-1.7224e-7,1.2975,78526
5.7762,2107.8,743.01,124.15,551.92,-0.0014016,9.8192,6.9529e-6,0,-0.021839,0.023277,10300,5.2693,214.36,183.27,3.0244,2.2398,1.1513e8,2529,1153.1,0.50429,0.50429,0.22238,0.1703,0.11162,9.7994e-5,-3.3533e-5,-2.6459e-5,0,-9.7126e-8,1.2975,78457
5.7862,2115,744.25,124.17,553.9,-0.0014058,9.8192,5.4313e-6,0,-0.010426,0.029447,10286,5.2661,214.3,183.21,3.0241,2.2438,1.1526e8,2529,1154.8,0.5037,0.5037,0.22201,0.17027,0.11142,7.6405e-5,6.8943e-4,-4.385e-4,0,-2.2062e-8,1.2974,78388
5.7962,2122.2,745.5,124.2,555.88,-0.0014116,9.8191,3.6508e-6,0,0.012968,0.027742,10272,5.2629,214.25,183.16,3.0238,2.2477,1.1538e8,2529,1156.5,0.50311,0.50311,0.22164,0.17024,0.11123,5.1262e-5,2.1892e-4,2.4651e-5,0,3.4021e-8,1.2974,78319
5.8062,2129.4,746.74,124.22,557.87,-0.0014185,9.8191,4.6402e-6,0,0.029724,0.010743,10258,5.2597,214.19,183.11,3.0234,2.2516,1.1551e8,2529,1158.1,0.50252,0.50252,0.22127,0.17022,0.11103,6.5033e-5,6.5934e-4,-1.042e-4,0,1.7814e-7,1.2974,78250
5.8162,2136.6,747.98,124.24,559.86,-0.0014261,9.8191,5.6201e-6,0,0.032833,-0.0032881,10243,5.2564,214.14,183.06,3.0231,2.2556,1.1563e8,2529,1159.8,0.50193,0.50193,0.2209,0.17019,0.11084,7.862e-5,3.8446e-4,-5.2694e-5,0,2.1662e-7,1.2973,78181
5.8262,2143.8,749.22,124.27,561.85,-0.0014336,9.8191,5.7135e-6,0,0.030232,-0.017449,10229,5.2532,214.08,183.01,3.0227,2.2595,1.1576e8,2529,1161.4,0.50134,0.50134,0.22053,0.17016,0.11064,7.9777e-5,5.218e-4,-1.3241e-4,0,1.8305e-7,1.2973,78111
5.8362,2151,750.47,124.3,563.85,-0.0014403,9.8191,5.1848e-6,0,0.020867,-0.029286,10215,5.25,214.02,182.95,3.0224,2.2634,1.1588e8,2529,1163.1,0.50075,0.50075,0.22016,0.17013,0.11045,7.2259e-5,-1.8232e-4,4.7435e-4,0,8.6923e-8,1.2973,78042
5.8462,2158.2,751.71,124.32,565.85,-0.0014457,9.819,5.4234e-6,0,0.001531,-0.036728,10200,5.2467,213.97,182.9,3.022,2.2674,1.16e8,2529,1164.7,0.50016,0.50016,0.2198,0.1701,0.11026,7.5442e-5,-1.7503e-4,2.9833e-4,0,0,1.2972,77972
5.8562,2165.5,752.95,124.35,567.86,-0.0014494,9.819,6.6371e-6,0,-0.019862,-0.032279,10186,5.2435,213.91,182.85,3.0216,2.2713,1.1613e8,2529,1166.4,0.49957,0.49957,0.21943,0.17008,0.11007,9.215e-5,8.6994e-5,-3.8106e-4,0,-7.8232e-8,1.2972,77902
5.8662,2172.8,754.2,124.38,569.87,-0.0014511,9.819,8.7758e-6,0,-0.029216,-0.021444,10172,5.2402,213.85,182.79,3.0211,2.2753,1.1625e8,2529,1168,0.49899,0.49899,0.21906,0.17005,0.10988,1.2161e-4,6.0063e-4,2.8424e-4,0,-1.6872e-7,1.2971,77832
5.8762,2180,755.44,124.41,571.88,-0.0014512,9.819,9.8561e-6,0,-0.032201,-0.01457,10157,5.2369,213.79,182.74,3.0207,2.2792,1.1637e8,2529,1169.6,0.4984,0.4984,0.2187,0.17002,0.10969,1.3633e-4,6.1389e-4,-1.036e-4,0,-2.0427e-7,1.2971,77762
5.8862,2187.3,756.69,124.44,573.89,-0.0014501,9.8189,9.5844e-6,0,-0.032708,-0.0074175,10143,5.2337,213.74,182.69,3.0203,2.2832,1.165e8,2529,1171.2,0.49782,0.49782,0.21833,0.16999,0.1095,1.3232e-4,6.401e-4,1.9522e-4,0,-2.1007e-7,1.2971,77692
5.8962,2194.6,757.93,124.46,575.91,-0.0014485,9.8189,8.0074e-6,0,-0.031281,6.3211e-4,10129,5.2304,213.68,182.63,3.0198,2.2871,1.1662e8,2529,1172.9,0.49724,0.49724,0.21796,0.16996,0.10931,1.1033e-4,5.816e-5,-2.7782e-4,0,-1.915e-7,1.297,77622
5.9062,2201.9,759.18,124.49,577.94,-0.001447,9.8189,5.3985e-6,0,-0.028927,0.0097765,10115,5.2271,213.62,182.58,3.0194,2.2911,1.1674e8,2529,1174.5,0.49666,0.49666,0.2176,0.16994,0.10912,7.4243e-5,6.11e-4,9.6306e-5,0,-1.6323e-7,1.297,77552
5.9162,2209.3,760.42,124.52,579.96,-0.0014461,9.8189,3.1944e-6,0,-0.020516,0.023367,10100,5.2238,213.56,182.53,3.019,2.295,1.1686e8,2529,1176.1,0.49608,0.49608,0.21724,0.16991,0.10893,4.3847e-5,9.4354e-5,4.8428e-4,0,-8.1839e-8,1.297,77481
5.9262,2216.6,761.67,124.55,581.99,-0.001446,9.8188,2.109e-6,0,0.0037031,0.031159,10086,5.2206,213.5,182.47,3.0185,2.299,1.1698e8,2529,1177.7,0.4955,0.4955,0.21687,0.16988,0.10874,2.8892e-5,-3.7399e-4,9.6876e-5,0,0,1.2969,77410
5.9362,2223.9,762.91,124.59,584.03,-0.0014465,9.8188,2.5335e-6,0,0.025565,0.018983,10072,5.2173,213.45,182.42,3.0185,2.3029,1.171e8,2529,1179.3,0.49492,0.49492,0.21651,0.16985,0.10856,3.4646e-5,5.0854e-4,-2.0657e-4,0,1.2625e-7,1.2969,77340
5.9462,2231.3,764.16,124.62,586.06,-0.0014476,9.8188,2.8244e-6,0,0.03206,0.0071436,10057,5.214,213.4,182.37,3.0187,2.3069,1.1722e8,2529,1180.9,0.49434,0.49434,0.21614,0.16983,0.10837,3.8559e-5,5.5419e-4,1.2602e-4,0,1.979e-7,1.2969,77269
5.9562,2238.7,765.41,124.65,588.11,-0.0014489,9.8188,2.4124e-6,0,0.032483,-0.0091765,10043,5.2107,213.35,182.31,3.0189,2.3109,1.1734e8,2529,1182.5,0.49376,0.49376,0.21578,0.1698,0.10819,3.2878e-5,4.5836e-4,4.0725e-4,0,2.025e-7,1.2968,77198
5.9662,2246,766.65,124.68,590.15,-0.00145,9.8188,2.1272e-6,0,0.014544,-0.031555,10029,5.2073,213.29,182.26,3.019,2.3148,1.1746e8,2529,1184.1,0.49319,0.49319,0.21542,0.16977,0.108,2.894e-5,4.5851e-4,-3.6859e-4,0,4.0465e-8,1.2968,77127
5.9762,2253.4,767.9,124.72,592.2,-0.0014505,9.8187,2.9951e-6,0,-0.0050743,-0.033317,10014,5.204,213.24,182.2,3.0191,2.3188,1.1758e8,2529,1185.6,0.49261,0.49261,0.21506,0.16974,0.10782,4.0678e-5,1.3106e-4,3.3153e-4,0,0,1.2968,77056
5.9862,2260.8,769.15,124.75,594.25,-0.0014499,9.8187,4.1703e-6,0,-0.012637,-0.032215,1e4,5.2007,213.19,182.15,3.0193,2.3228,1.177e8,2529,1187.2,0.49204,0.49204,0.21469,0.16972,0.10763,5.6541e-5,4.0696e-4,-2.9368e-4,0,-3.035e-8,1.2967,76984
5.9962,2268.3,770.4,124.79,596.31,-0.0014481,9.8187,4.9565e-6,0,-0.020929,-0.027347,9985.8,5.1974,213.13,182.09,3.0194,2.3267,1.1782e8,2529,1188.8,0.49147,0.49147,0.21433,0.16969,0.10745,6.7085e-5,3.0699e-4,-4.0391e-4,0,-8.2976e-8,1.2967,76913
6.0062,2275.7,771.64,124.82,598.37,-0.001445,9.8187,5.0954e-6,0,-0.022549,-0.024002,9971.5,5.194,213.08,182.04,3.0195,2.3307,1.1794e8,2529,1190.4,0.4909,0.4909,0.21397,0.16966,0.10726,6.8845e-5,-2.9024e-4,1.4179e-4,0,-9.6014e-8,1.2967,76842
6.0162,2283.1,772.89,124.86,600.43,-0.0014405,9.8186,5.134e-6,0,-0.025226,-0.021422,9957.2,5.1907,213.02,181.98,3.0196,2.3347,1.1805e8,2529,1191.9,0.49033,0.49033,0.21361,0.16963,0.10708,6.9246e-5,2.7754e-5,2.0823e-4,0,-1.1977e-7,1.2966,76770
6.0262,2290.6,774.14,124.9,602.5,-0.0014349,9.8186,4.7218e-6,0,-0.026762,-0.018723,9942.9,5.1873,212.97,181.93,3.0197,2.3386,1.1817e8,2529,1193.5,0.48976,0.48976,0.21325,0.16961,0.1069,6.3574e-5,-2.4612e-4,-9.5998e-5,0,-1.3437e-7,1.2966,76698
6.0362,2298.1,775.39,124.93,604.57,-0.0014284,9.8186,4.0252e-6,0,-0.029103,-0.014408,9928.6,5.184,212.91,181.87,3.0198,2.3426,1.1829e8,2529,1195,0.48919,0.48919,0.21289,0.16958,0.10672,5.4101e-5,3.9187e-4,-2.2017e-4,0,-1.584e-7,1.2966,76626
6.0462,2305.5,776.64,124.97,606.64,-0.0014214,9.8186,3.5992e-6,0,-0.033202,0.0025751,9914.3,5.1806,212.86,181.82,3.0199,2.3466,1.1841e8,2529,1196.6,0.48862,0.48862,0.21253,0.16955,0.10654,4.829e-5,1.3022e-4,-4.6248e-4,0,-2.055e-7,1.2965,76554
6.0562,2313,777.89,125.01,608.72,-0.0014145,9.8186,4.2631e-6,0,-0.024688,0.020374,9900,5.1772,212.8,181.76,3.02,2.3506,1.1852e8,2529,1198.1,0.48805,0.48805,0.21217,0.16952,0.10636,5.7097e-5,1.241e-4,3.3144e-4,0,-1.1325e-7,1.2965,76482
6.0662,2320.5,779.14,125.05,610.8,-0.0014086,9.8185,4.5675e-6,0,-0.015144,0.027834,9885.7,5.1739,212.75,181.7,3.02,2.3546,1.1864e8,2529,1199.7,0.48749,0.48749,0.21182,0.1695,0.10618,6.1066e-5,3.3911e-4,-5.2319e-6,0,-4.2478e-8,1.2965,76410
6.0762,2328,780.39,118.42,612.88,-0.0014041,9.8185,4.2674e-6,0,-0.0080786,0.030451,9871.4,5.1705,212.69,181.65,3.0201,2.3586,1.1875e8,2463.1,1201.2,0.48692,0.48692,0.21146,0.16947,0.106,5.6953e-5,5.9657e-4,-2.2782e-4,0,-1.2049e-8,1.2964,76338
6.0862,2335.6,781.58,118.38,614.97,-0.0014009,9.8185,3.2558e-6,0,0.0017267,0.031218,9857.5,5.1672,212.64,181.59,3.0203,2.3624,1.1886e8,129.08,1202.6,0.48639,0.48639,0.21112,0.16944,0.10583,4.338e-5,-5.4616e-5,3.9129e-4,0,0,1.2964,76265
6.0962,2343.1,780.39,131.22,617.06,-0.0013988,9.8185,2.6848e-6,0,0.021701,0.021897,9850.2,5.1655,212.69,181.56,3.0277,2.359,1.1861e8,0,1199.2,0.48686,0.48686,0.21142,0.16947,0.10598,3.5825e-5,4.3336e-4,-4.4497e-4,0,8.6941e-8,1.2964,76193
6.1062,2350.6,779.08,130.86,619.15,-0.0013974,9.8184,3.1966e-6,0,0.030593,-0.0066771,9849.5,5.1653,212.74,181.56,3.033,2.3552,1.1833e8,0,1195.6,0.48739,0.48739,0.21176,0.16949,0.10615,4.2725e-5,1.221e-4,1.8626e-4,0,1.7337e-7,1.2963,76121
6.1162,2358.1,777.78,130.49,621.23,-0.0013958,9.8184,5.301e-6,0,0.02283,-0.022676,9849.5,5.1653,212.79,181.56,3.038,2.3515,1.1806e8,0,1192,0.48792,0.48792,0.21209,0.16952,0.10631,7.0969e-5,-1.4543e-4,7.7841e-6,0,9.6875e-8,1.2963,76048
6.1262,2365.6,776.47,130.13,623.31,-0.0013932,9.8184,7.2177e-6,0,0.018172,-0.026883,9849.5,5.1653,212.84,181.56,3.043,2.3478,1.1779e8,0,1188.3,0.48845,0.48845,0.21243,0.16954,0.10648,9.679e-5,1.2859e-4,2.8874e-4,0,6.1581e-8,1.2963,75976
6.1362,2373.1,775.18,129.76,625.38,-0.0013887,9.8184,7.9952e-6,0,0.015796,-0.029439,9849.5,5.1653,212.89,181.56,3.048,2.3441,1.1752e8,0,1184.7,0.48898,0.48898,0.21276,0.16957,0.10665,1.0739e-4,2.0071e-4,-1.5991e-4,0,4.6685e-8,1.2962,75904
6.1462,2380.5,773.88,129.4,627.46,-0.001382,9.8183,7.7343e-6,0,0.014149,-0.030113,9849.5,5.1653,212.95,181.56,3.0529,2.3404,1.1725e8,0,1181.2,0.48951,0.48951,0.2131,0.16959,0.10682,1.0406e-4,1.376e-4,-4.0928e-4,0,3.7582e-8,1.2962,75832
6.1562,2388,772.59,129.04,629.52,-0.0013732,9.8183,6.1133e-6,0,0.018628,-0.026761,9849.5,5.1653,213,181.56,3.0579,2.3367,1.1698e8,0,1177.6,0.49004,0.49004,0.21343,0.16962,0.10699,8.2382e-5,1.6333e-4,3.2662e-4,0,6.5364e-8,1.2962,75761
6.1662,2395.4,771.3,128.67,631.59,-0.0013627,9.8183,3.5464e-6,0,0.026819,-0.020931,9849.5,5.1653,213.05,181.56,3.0628,2.333,1.1671e8,0,1174,0.49057,0.49057,0.21377,0.16965,0.10716,4.7868e-5,3.0823e-5,4.2502e-4,0,1.3593e-7,1.2961,75689
6.1762,2402.8,770.01,128.31,633.65,-0.0013516,9.8183,9.3105e-7,0,0,0,9849.5,5.1653,213.1,181.56,3.0677,2.3293,1.1644e8,0,1170.5,0.4911,0.4911,0.2141,0.16967,0.10733,1.2587e-5,5.2872e-5,-3.3466e-4,0,0,1.2961,75618
6.1862,2410.3,768.73,127.96,635.71,-0.0013405,9.8183,4.3717e-6,0,-0.018348,0.031465,9849.5,5.1653,213.15,181.56,3.0725,2.3256,1.1618e8,0,1167,0.49163,0.49163,0.21443,0.1697,0.1075,5.9198e-5,1.0696e-4,4.4921e-4,0,-6.4048e-8,1.296,75546
6.1962,2417.7,767.46,127.6,637.77,-0.0013307,9.8182,8.358e-6,0,-0.023746,0.028168,9849.5,5.1653,213.2,181.56,3.0772,2.322,1.1591e8,0,1163.4,0.49215,0.49215,0.21476,0.16972,0.10767,1.1336e-4,8.148e-4,1.1991e-5,0,-1.0764e-7,1.296,75475
6.2062,2425,766.18,127.24,639.82,-0.001323,9.8182,1.1152e-5,0,-0.025928,0.024258,9849.5,5.1653,213.24,181.56,3.082,2.3183,1.1564e8,0,1159.9,0.49268,0.49268,0.2151,0.16975,0.10784,1.515e-4,6.7538e-4,4.5595e-4,0,-1.2875e-7,1.296,75404
6.2162,2432.4,764.91,126.89,641.87,-0.0013177,9.8182,1.1921e-5,0,-0.025529,0.022627,9849.5,5.1653,213.29,181.56,3.0867,2.3147,1.1538e8,0,1156.5,0.49321,0.49321,0.21543,0.16977,0.10801,1.6219e-4,8.6415e-4,-3.0979e-4,0,-1.2523e-7,1.2959,75333
6.2262,2439.8,763.64,126.54,643.92,-0.0013148,9.8182,1.0517e-5,0,-0.024859,0.02072,9849.5,5.1653,213.34,181.56,3.0914,2.3111,1.1512e8,0,1153,0.49373,0.49373,0.21576,0.1698,0.10817,1.4332e-4,6.1241e-4,-3.9303e-4,0,-1.1914e-7,1.2959,75262
6.2362,2447.1,762.38,126.19,645.96,-0.0013138,9.8181,7.7547e-6,0,-0.025788,0.017381,9849.5,5.1653,213.39,181.56,3.0961,2.3075,1.1486e8,0,1149.5,0.49426,0.49426,0.21609,0.16982,0.10834,1.0584e-4,3.7928e-4,7.6884e-5,0,-1.2864e-7,1.2959,75191
6.2462,2454.5,761.12,125.83,648,-0.001314,9.8181,3.9416e-6,0,-0.027013,0.014942,9849.5,5.1653,213.44,181.56,3.1008,2.3038,1.1459e8,0,1146.1,0.49478,0.49478,0.21642,0.16985,0.10851,5.3882e-5,2.7243e-4,-4.0425e-4,0,-1.4161e-7,1.2958,75121
6.2562,2461.8,759.86,125.49,650.04,-0.0013147,9.8181,1.9874e-6,0,-0.016141,-0.026404,9849.5,5.1653,213.49,181.56,3.1055,2.3003,1.1433e8,0,1142.6,0.49531,0.49531,0.21675,0.16987,0.10868,2.721e-5,-2.1431e-4,-3.3539e-4,0,-5.0731e-8,1.2958,75050
6.2662,2469.1,758.61,125.14,652.07,-0.0013149,9.8181,5.2298e-6,0,0.0084198,-0.029886,9849.5,5.1653,213.54,181.56,3.1106,2.2967,1.1407e8,0,1139.2,0.49584,0.49584,0.21708,0.1699,0.10885,7.1727e-5,4.8832e-4,2.3423e-4,0,1.385e-8,1.2958,74980
6.2762,2476.4,757.36,124.79,654.1,-0.0013136,9.818,7.3361e-6,0,0.014373,-0.028701,9849.5,5.1653,213.59,181.56,3.1157,2.2931,1.1381e8,0,1135.8,0.49636,0.49636,0.21741,0.16992,0.10902,1.0079e-4,-1.5242e-4,-2.0167e-4,0,4.0493e-8,1.2957,74909
