Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Gravitational acceleration (m/s),Angle of attack (rad),Roll rate (rpm),Pitch rate (rpm),Yaw rate (rpm),Mass (g),Longitudinal moment of inertia (kgm),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Vertical orientation (zenith) (rad),Air pressure (Pa)
6.7183,3146.8,643.77,95.494,474.86,-86.206,9.8124,1.895e-4,2571.7,-0.0071438,-0.24908,9849.5,5.1653,218.41,181.56,3.5849,1.9592,91232235,0,844.8,0.55031,0.55031,0.25027,0.17244,0.1276,0.0031081,0.011409,-2.4204e-4,1.8082,-1.3924e-8,1.4303,68833
6.7192,3147.3,643.68,95.474,474.94,-86.221,9.8124,1.9412e-4,2571.4,-0.087732,-0.23259,9849.5,5.1653,218.42,181.56,3.5852,1.959,91216162,0,844.6,0.55035,0.55036,0.25029,0.17244,0.12762,0.0031844,0.011553,6.1679e-5,1.8085,-2.1005e-6,1.4303,68829
6.72,3147.9,643.6,95.454,475.03,-86.236,9.8124,2.0538e-4,2571.1,-0.15458,-0.19274,9849.5,5.1653,218.42,181.56,3.5854,1.9588,9.12e7,0,844.4,0.5504,0.5504,0.25032,0.17245,0.12763,0.0033697,0.012523,-3.0031e-4,1.8088,-6.5231e-6,1.4302,68824
6.7209,3148.4,643.52,95.434,475.11,-86.251,9.8124,2.2171e-4,2570.7,-0.2014,-0.13894,9849.5,5.1653,218.42,181.56,3.5855,1.9585,91183974,0,844.2,0.55044,0.55044,0.25034,0.17245,0.12765,0.0036384,0.013088,1.6186e-5,1.8091,-1.1075e-5,1.4302,68819
6.7218,3149,643.43,95.414,475.2,-86.265,9.8124,2.4129e-4,2570.4,-0.22795,-0.080039,9849.5,5.1653,218.42,181.56,3.5856,1.9583,91167841,0,843.99,0.55048,0.55048,0.25037,0.17245,0.12766,0.0039605,0.01402,2.5499e-4,1.8094,-1.4192e-5,1.4302,68814
6.7227,3149.5,643.35,95.394,475.28,-86.28,9.8124,2.6242e-4,2570.1,-0.23692,-0.021987,9849.5,5.1653,218.42,181.56,3.5857,1.958,91151674,0,843.79,0.55053,0.55053,0.2504,0.17245,0.12768,0.0043082,0.015891,-1.4114e-4,1.8097,-1.5334e-5,1.4302,68809
6.7235,3150.1,643.26,95.373,475.37,-86.295,9.8124,2.8367e-4,2569.7,-0.2316,0.031988,9849.5,5.1653,218.42,181.56,3.5858,1.9578,91135471,0,843.59,0.55057,0.55057,0.25042,0.17245,0.1277,0.004658,0.016367,-3.4792e-4,1.81,-1.4657e-5,1.4302,68804
6.7244,3150.7,643.18,95.353,475.45,-86.31,9.8124,3.0389e-4,2569.4,-0.21502,0.079999,9849.5,5.1653,218.42,181.56,3.5859,1.9575,91119233,0,843.39,0.55061,0.55061,0.25045,0.17246,0.12771,0.0049911,0.017682,-4.1812e-4,1.8103,-1.2637e-5,1.4302,68799
6.7253,3151.2,643.1,95.332,475.54,-86.325,9.8124,3.2219e-4,2569.1,-0.18975,0.12123,9849.5,5.1653,218.43,181.56,3.586,1.9573,91102962,0,843.18,0.55066,0.55066,0.25047,0.17246,0.12773,0.0052926,0.019168,-5.1048e-5,1.8106,-9.8444e-6,1.4303,68794
6.7262,3151.8,643.01,95.311,475.62,-86.34,9.8124,3.3786e-4,2568.7,-0.15771,0.15513,9849.5,5.1653,218.43,181.56,3.5861,1.957,91086662,0,842.98,0.5507,0.5507,0.2505,0.17246,0.12774,0.0055511,0.01999,2.9203e-4,1.811,-6.8023e-6,1.4303,68790
6.7271,3152.4,642.93,95.29,475.71,-86.355,9.8124,3.5035e-4,2568.4,-0.12066,0.1815,9849.5,5.1653,218.43,181.56,3.5863,1.9568,9.107e7,0,842.77,0.55074,0.55075,0.25052,0.17246,0.12776,0.0057575,0.020501,3.6066e-4,1.8113,-3.9825e-6,1.4303,68785
6.728,3152.9,642.84,95.268,475.8,-86.37,9.8124,3.5929e-4,2568.1,-0.079946,0.20012,9849.5,5.1653,218.43,181.56,3.5865,1.9566,91053996,0,842.57,0.55079,0.55079,0.25055,0.17246,0.12778,0.0059053,0.020832,-1.4964e-4,1.8116,-1.7488e-6,1.4303,68780
6.7289,3153.5,642.76,95.247,475.88,-86.385,9.8124,3.6438e-4,2567.7,-0.036877,0.21081,9849.5,5.1653,218.43,181.56,3.5868,1.9563,91037642,0,842.36,0.55083,0.55083,0.25057,0.17247,0.12779,0.00599,0.021641,-1.7446e-4,1.8119,-3.7221e-7,1.4303,68775
6.7298,3154.1,642.67,95.225,475.97,-86.4,9.8124,3.6547e-4,2567.4,0.0071949,0.21349,9849.5,5.1653,218.44,181.56,3.5872,1.9561,91021284,0,842.16,0.55088,0.55088,0.2506,0.17247,0.12781,0.0060089,0.021139,6.0084e-6,1.8122,1.4172e-8,1.4304,68770
6.7307,3154.6,642.59,95.204,476.05,-86.415,9.8124,3.6254e-4,2567.1,0.051089,0.20818,9849.5,5.1653,218.44,181.56,3.5876,1.9558,91004927,0,841.95,0.55092,0.55092,0.25063,0.17247,0.12782,0.0059615,0.021806,3.4284e-4,1.8125,7.1476e-7,1.4304,68765
6.7316,3155.2,642.5,95.182,476.14,-86.43,9.8124,3.5567e-4,2566.7,0.09357,0.19487,9849.5,5.1653,218.45,181.56,3.588,1.9556,90988579,0,841.75,0.55096,0.55096,0.25065,0.17247,0.12784,0.0058493,0.02144,-4.4052e-4,1.8128,2.3982e-6,1.4304,68760
6.7325,3155.8,642.42,95.161,476.23,-86.445,9.8124,3.4506e-4,2566.4,0.13344,0.17367,9849.5,5.1653,218.45,181.56,3.5886,1.9553,90972247,0,841.54,0.55101,0.55101,0.25068,0.17247,0.12786,0.0056755,0.020416,-4.1634e-4,1.8131,4.879e-6,1.4304,68755
6.7333,3156.3,642.33,95.14,476.31,-86.46,9.8124,3.3103e-4,2566.1,0.16922,0.14469,9849.5,5.1653,218.46,181.56,3.5891,1.9551,90955936,0,841.34,0.55105,0.55105,0.2507,0.17248,0.12787,0.0054455,0.019325,4.6107e-5,1.8135,7.8476e-6,1.4304,68750
6.7342,3156.9,642.25,95.119,476.4,-86.475,9.8124,3.1406e-4,2565.7,0.19925,0.10804,9849.5,5.1653,218.46,181.56,3.5897,1.9548,9.094e7,0,841.13,0.55109,0.55109,0.25073,0.17248,0.12789,0.0051668,0.018364,2.7176e-4,1.8138,1.0883e-5,1.4304,68745
6.7351,3157.5,642.16,95.098,476.48,-86.49,9.8124,2.9476e-4,2565.4,0.22181,0.06409,9849.5,5.1653,218.47,181.56,3.5903,1.9546,90923397,0,840.93,0.55114,0.55114,0.25075,0.17248,0.1279,0.0048498,0.017142,4.3916e-4,1.8141,1.3491e-5,1.4304,68740
6.736,3158,642.08,95.077,476.57,-86.505,9.8124,2.7393e-4,2565.1,0.23476,0.013397,9849.5,5.1653,218.48,181.56,3.591,1.9543,90907176,0,840.73,0.55118,0.55118,0.25078,0.17248,0.12792,0.0045075,0.015778,-1.6593e-4,1.8144,1.5116e-5,1.4304,68735
6.7369,3158.6,641.99,95.057,476.65,-86.52,9.8124,2.5258e-4,2564.7,0.23515,-0.042935,9849.5,5.1653,218.48,181.56,3.5916,1.9541,90890992,0,840.52,0.55122,0.55123,0.2508,0.17248,0.12794,0.0041566,0.014455,3.7379e-4,1.8147,1.5171e-5,1.4303,68731
6.7378,3159.2,641.91,95.037,476.74,-86.535,9.8124,2.32e-4,2564.4,0.21974,-0.10245,9849.5,5.1653,218.49,181.56,3.5923,1.9539,90874842,0,840.32,0.55127,0.55127,0.25083,0.17249,0.12795,0.0038182,0.013803,-1.7291e-4,1.815,1.3251e-5,1.4303,68726
6.7387,3159.7,641.83,95.017,476.82,-86.549,9.8124,2.1376e-4,2564.1,0.18524,-0.16076,9849.5,5.1653,218.5,181.56,3.5929,1.9536,90858726,0,840.12,0.55131,0.55131,0.25086,0.17249,0.12797,0.0035184,0.012773,4.0026e-4,1.8153,9.4185e-6,1.4303,68721
6.7395,3160.3,641.74,94.997,476.91,-86.564,9.8124,1.9966e-4,2563.7,0.1297,-0.21058,9849.5,5.1653,218.5,181.56,3.5934,1.9534,90842638,0,839.92,0.55135,0.55135,0.25088,0.17249,0.12798,0.0032867,0.011881,-3.7392e-4,1.8156,4.6188e-6,1.4303,68716
6.7404,3160.8,641.66,94.977,476.99,-86.579,9.8124,1.9151e-4,2563.4,0.055757,-0.24208,9849.5,5.1653,218.51,181.56,3.5939,1.9531,90826571,0,839.72,0.5514,0.5514,0.25091,0.17249,0.128,0.0031528,0.010966,-2.7579e-4,1.8159,8.538e-7,1.4303,68711
6.7413,3161.4,641.58,94.957,477.08,-86.594,9.8124,1.9052e-4,2563.1,-0.027181,-0.24713,9849.5,5.1653,218.51,181.56,3.5943,1.9529,90810515,0,839.51,0.55144,0.55144,0.25093,0.17249,0.12802,0.0031371,0.010849,-1.3857e-4,1.8162,-2.0296e-7,1.4302,68706
6.7422,3161.9,641.49,94.937,477.16,-86.609,9.8124,1.9688e-4,2562.7,-0.10545,-0.22433,9849.5,5.1653,218.51,181.56,3.5945,1.9527,90794458,0,839.31,0.55148,0.55148,0.25096,0.1725,0.12803,0.0032423,0.01156,-1.2811e-5,1.8165,-3.0557e-6,1.4302,68701
6.7431,3162.5,641.41,94.918,477.25,-86.623,9.8124,2.0959e-4,2562.4,-0.1678,-0.18017,9849.5,5.1653,218.51,181.56,3.5947,1.9524,90778388,0,839.11,0.55153,0.55153,0.25098,0.1725,0.12805,0.0034523,0.01203,1.6801e-4,1.8168,-7.7389e-6,1.4302,68697
6.7439,3163.1,641.32,94.898,477.33,-86.638,9.8124,2.2697e-4,2562.1,-0.20953,-0.12444,9849.5,5.1653,218.52,181.56,3.5948,1.9522,90762294,0,838.91,0.55157,0.55157,0.25101,0.1725,0.12806,0.0037393,0.013434,-4.0388e-4,1.8171,-1.207e-5,1.4302,68692
6.7448,3163.6,641.24,94.877,477.42,-86.653,9.8124,2.4716e-4,2561.7,-0.23134,-0.065283,9849.5,5.1653,218.52,181.56,3.5949,1.9519,90746170,0,838.71,0.55161,0.55161,0.25103,0.1725,0.12808,0.0040727,0.014529,-2.9986e-4,1.8174,-1.4717e-5,1.4302,68687
6.7457,3164.2,641.16,94.857,477.5,-86.668,9.8124,2.6852e-4,2561.4,-0.23645,-0.0079542,9849.5,5.1653,218.52,181.56,3.595,1.9517,9.073e7,0,838.51,0.55166,0.55166,0.25106,0.1725,0.12809,0.0044256,0.015623,3.4546e-5,1.8177,-1.5379e-5,1.4302,68682
6.7466,3164.7,641.07,94.837,477.59,-86.683,9.8124,2.8969e-4,2561.1,-0.22811,0.044632,9849.5,5.1653,218.52,181.56,3.595,1.9514,90713816,0,838.3,0.5517,0.5517,0.25108,0.17251,0.12811,0.0047755,0.017062,-1.2785e-4,1.818,-1.4316e-5,1.4302,68677
6.7475,3165.3,640.99,94.816,477.67,-86.698,9.8124,3.0959e-4,2560.7,-0.20919,0.090996,9849.5,5.1653,218.52,181.56,3.5951,1.9512,90697587,0,838.1,0.55174,0.55174,0.25111,0.17251,0.12813,0.0051045,0.018389,-3.2234e-4,1.8183,-1.2043e-5,1.4302,68672
6.7484,3165.9,640.9,94.795,477.76,-86.713,9.8124,3.2736e-4,2560.4,-0.18201,0.13046,9849.5,5.1653,218.52,181.56,3.5952,1.951,90681325,0,837.9,0.55179,0.55179,0.25113,0.17251,0.12814,0.0053986,0.019578,-1.1235e-4,1.8187,-9.1197e-6,1.4302,68667
6.7493,3166.4,640.82,94.774,477.84,-86.728,9.8124,3.4233e-4,2560.1,-0.14853,0.16248,9849.5,5.1653,218.52,181.56,3.5954,1.9507,90665035,0,837.69,0.55183,0.55183,0.25116,0.17251,0.12816,0.0056465,0.019985,-3.3359e-4,1.819,-6.0743e-6,1.4302,68662
6.7502,3167,640.73,94.753,477.93,-86.743,9.8124,3.5399e-4,2559.7,-0.11031,0.18694,9849.5,5.1653,218.52,181.56,3.5956,1.9505,90648723,0,837.49,0.55187,0.55188,0.25119,0.17251,0.12817,0.00584,0.020909,-4.295e-4,1.8193,-3.3515e-6,1.4303,68657
6.7511,3167.6,640.65,94.732,478.02,-86.758,9.8124,3.6198e-4,2559.4,-0.068783,0.2035,9849.5,5.1653,218.53,181.56,3.5958,1.9502,90632394,0,837.28,0.55192,0.55192,0.25121,0.17252,0.12819,0.0059728,0.021922,2.9571e-4,1.8196,-1.3034e-6,1.4303,68652
6.752,3168.1,640.56,94.71,478.1,-86.773,9.8124,3.6604e-4,2559.1,-0.02525,0.21205,9849.5,5.1653,218.53,181.56,3.5961,1.95,90616055,0,837.08,0.55196,0.55196,0.25124,0.17252,0.12821,0.0060408,0.02134,-6.7817e-5,1.8199,-1.757e-7,1.4303,68648
6.7529,3168.7,640.48,94.689,478.19,-86.788,9.8123,3.6607e-4,2558.7,0.019025,0.21265,9849.5,5.1653,218.53,181.56,3.5965,1.9497,9.06e7,0,836.87,0.55201,0.55201,0.25126,0.17252,0.12822,0.0060421,0.021498,4.0331e-4,1.8202,9.9773e-8,1.4303,68643
6.7538,3169.3,640.39,94.667,478.28,-86.803,9.8123,3.6204e-4,2558.4,0.062761,0.20519,9849.5,5.1653,218.54,181.56,3.5969,1.9495,90583375,0,836.67,0.55205,0.55205,0.25129,0.17252,0.12824,0.0059765,0.021712,1.4497e-5,1.8205,1.0861e-6,1.4303,68638
6.7547,3169.9,640.31,94.646,478.36,-86.818,9.8123,3.5409e-4,2558.1,0.10474,0.18973,9849.5,5.1653,218.54,181.56,3.5974,1.9492,90567047,0,836.46,0.55209,0.5521,0.25131,0.17252,0.12826,0.005846,0.021082,2.8724e-4,1.8208,3.0257e-6,1.4303,68633
6.7556,3170.4,640.22,94.625,478.45,-86.833,9.8123,3.4245e-4,2557.7,0.14359,0.16624,9849.5,5.1653,218.55,181.56,3.5979,1.949,90550737,0,836.26,0.55214,0.55214,0.25134,0.17253,0.12827,0.0056546,0.020525,-4.9547e-4,1.8212,5.6879e-6,1.4303,68628
6.7565,3171,640.14,94.604,478.53,-86.848,9.8123,3.275e-4,2557.4,0.17796,0.13502,9849.5,5.1653,218.55,181.56,3.5985,1.9487,90534449,0,836.06,0.55218,0.55218,0.25137,0.17253,0.12829,0.0054083,0.019677,-3.5677e-4,1.8215,8.7389e-6,1.4303,68623
6.7574,3171.6,640.05,94.583,478.62,-86.863,9.8123,3.0974e-4,2557.1,0.20625,0.096259,9849.5,5.1653,218.56,181.56,3.5991,1.9485,90518189,0,835.85,0.55223,0.55223,0.25139,0.17253,0.1283,0.0051154,0.018569,-3.8068e-4,1.8218,1.1741e-5,1.4303,68618
6.7582,3172.1,639.97,94.562,478.71,-86.878,9.8123,2.8983e-4,2556.7,0.22636,0.050272,9849.5,5.1653,218.57,181.56,3.5997,1.9483,90501961,0,835.65,0.55227,0.55227,0.25142,0.17253,0.12832,0.0047872,0.017218,2.1681e-5,1.8221,1.4146e-5,1.4303,68613
6.7591,3172.7,639.89,94.541,478.79,-86.893,9.8123,2.6865e-4,2556.4,0.23602,-0.002237,9849.5,5.1653,218.57,181.56,3.6003,1.948,90485767,0,835.45,0.55231,0.55231,0.25144,0.17253,0.12834,0.0044377,0.015526,-2.3968e-4,1.8224,1.5384e-5,1.4303,68608
6.76,3173.2,639.8,94.521,478.88,-86.908,9.8123,2.4729e-4,2556.1,0.23226,-0.059803,9849.5,5.1653,218.58,181.56,3.601,1.9478,9.047e7,0,835.24,0.55236,0.55236,0.25147,0.17254,0.12835,0.0040852,0.01513,3.0667e-4,1.8227,1.4902e-5,1.4303,68603
6.7609,3173.8,639.72,94.501,478.96,-86.923,9.8123,2.2712e-4,2555.7,0.21169,-0.11965,9849.5,5.1653,218.59,181.56,3.6016,1.9475,90453487,0,835.04,0.5524,0.5524,0.25149,0.17254,0.12837,0.0037523,0.013105,4.4614e-4,1.823,1.2382e-5,1.4303,68598
6.7618,3174.4,639.63,94.481,479.05,-86.938,9.8123,2.0981e-4,2555.4,0.17108,-0.1765,9849.5,5.1653,218.59,181.56,3.6022,1.9473,90437396,0,834.84,0.55244,0.55244,0.25152,0.17254,0.12838,0.0034667,0.012653,-2.7822e-4,1.8233,8.0896e-6,1.4303,68593
6.7627,3174.9,639.55,94.461,479.13,-86.952,9.8123,1.9722e-4,2555.1,0.10955,-0.22204,9849.5,5.1653,218.6,181.56,3.6027,1.947,90421332,0,834.64,0.55249,0.55249,0.25154,0.17254,0.1284,0.0032592,0.012172,-1.2779e-6,1.8236,3.3177e-6,1.4302,68589
6.7636,3175.5,639.47,94.441,479.22,-86.967,9.8123,1.9106e-4,2554.7,0.031601,-0.24643,9849.5,5.1653,218.6,181.56,3.6032,1.9468,90405286,0,834.44,0.55253,0.55253,0.25157,0.17254,0.12842,0.0031577,0.011342,-1.7899e-4,1.8239,2.7614e-7,1.4302,68584
6.7645,3176,639.38,94.422,479.3,-86.982,9.8123,1.923e-4,2554.4,-0.051491,-0.24294,9849.5,5.1653,218.61,181.56,3.6035,1.9466,90389248,0,834.24,0.55257,0.55257,0.2516,0.17255,0.12843,0.0031786,0.011128,4.8871e-4,1.8242,-7.3333e-7,1.4302,68579
6.7653,3176.6,639.3,94.402,479.39,-86.997,9.8123,2.0073e-4,2554.1,-0.126,-0.21287,9849.5,5.1653,218.61,181.56,3.6037,1.9463,90373205,0,834.04,0.55262,0.55262,0.25162,0.17255,0.12845,0.0033187,0.011858,3.0171e-5,1.8245,-4.3925e-6,1.4302,68574
6.7662,3177.2,639.22,94.382,479.47,-87.012,9.8123,2.151e-4,2553.7,-0.18237,-0.16417,9849.5,5.1653,218.61,181.56,3.6039,1.9461,90357145,0,833.84,0.55266,0.55266,0.25165,0.17255,0.12846,0.0035569,0.012787,4.9288e-4,1.8248,-9.2044e-6,1.4302,68569
6.7671,3177.7,639.13,94.362,479.56,-87.026,9.8123,2.3359e-4,2553.4,-0.21783,-0.10668,9849.5,5.1653,218.61,181.56,3.604,1.9458,90341060,0,833.63,0.5527,0.5527,0.25167,0.17255,0.12848,0.0038634,0.013807,2.2942e-4,1.8251,-1.3135e-5,1.4302,68564
6.768,3178.3,639.05,94.342,479.64,-87.041,9.8123,2.5439e-4,2553.1,-0.23427,-0.047578,9849.5,5.1653,218.61,181.56,3.6041,1.9456,90324942,0,833.43,0.55275,0.55275,0.2517,0.17255,0.1285,0.0042082,0.015165,1.0613e-4,1.8254,-1.5196e-5,1.4302,68559
6.7689,3178.8,638.96,94.322,479.73,-87.056,9.8123,2.7591e-4,2552.7,-0.23483,0.0085532,9849.5,5.1653,218.61,181.56,3.6041,1.9453,90308789,0,833.23,0.55279,0.55279,0.25172,0.17256,0.12851,0.0045651,0.016306,-1.889e-4,1.8257,-1.5274e-5,1.4302,68555
6.7698,3179.4,638.88,94.301,479.81,-87.071,9.8123,2.9687e-4,2552.4,-0.2229,0.059408,9849.5,5.1653,218.61,181.56,3.6042,1.9451,90292599,0,833.03,0.55283,0.55283,0.25175,0.17256,0.12853,0.0049129,0.017243,-3.1577e-4,1.8261,-1.3764e-5,1.4302,68550
6.7707,3180,638.8,94.28,479.9,-87.086,9.8123,3.1626e-4,2552.1,-0.20123,0.10372,9849.5,5.1653,218.61,181.56,3.6043,1.9449,90276376,0,832.83,0.55288,0.55288,0.25177,0.17256,0.12854,0.0052349,0.019118,-2.4796e-4,1.8264,-1.1221e-5,1.4302,68545
6.7716,3180.5,638.71,94.26,479.98,-87.101,9.8123,3.3328e-4,2551.7,-0.17182,0.14085,9849.5,5.1653,218.61,181.56,3.6044,1.9446,9.026e7,0,832.62,0.55292,0.55292,0.2518,0.17256,0.12856,0.0055177,0.019839,-1.1617e-4,1.8267,-8.1825e-6,1.4302,68540
6.7725,3181.1,638.63,94.239,480.07,-87.116,9.8123,3.4731e-4,2551.4,-0.13663,0.17054,9849.5,5.1653,218.62,181.56,3.6046,1.9444,90243841,0,832.42,0.55297,0.55297,0.25183,0.17256,0.12858,0.005751,0.020942,2.4774e-4,1.827,-5.1756e-6,1.4302,68535
6.7734,3181.7,638.54,94.217,480.16,-87.131,9.8123,3.5788e-4,2551.1,-0.097219,0.1924,9849.5,5.1653,218.62,181.56,3.6048,1.9441,90227539,0,832.21,0.55301,0.55301,0.25185,0.17257,0.12859,0.005927,0.02108,-5.0491e-4,1.8273,-2.6212e-6,1.4302,68530
6.7743,3182.3,638.46,94.196,480.24,-87.146,9.8123,3.6465e-4,2550.7,-0.054862,0.20647,9849.5,5.1653,218.62,181.56,3.605,1.9439,90211222,0,832.01,0.55305,0.55305,0.25188,0.17257,0.12861,0.0060403,0.021775,3.472e-4,1.8276,-8.3493e-7,1.4303,68525
6.7752,3182.8,638.37,94.175,480.33,-87.161,9.8123,3.6743e-4,2550.4,-0.010909,0.21243,9849.5,5.1653,218.62,181.56,3.6054,1.9436,90194898,0,831.81,0.5531,0.5531,0.2519,0.17257,0.12863,0.0060872,0.022328,-4.8909e-4,1.8279,-3.3021e-8,1.4303,68520
6.7761,3183.4,638.29,94.153,480.42,-87.177,9.8123,3.6613e-4,2550.1,0.033311,0.21045,9849.5,5.1653,218.63,181.56,3.6057,1.9434,90178573,0,831.6,0.55314,0.55314,0.25193,0.17257,0.12864,0.0060665,0.02204,9.7956e-5,1.8282,3.0798e-7,1.4303,68515
6.777,3184,638.2,94.132,480.5,-87.192,9.8123,3.6078e-4,2549.7,0.07664,0.20033,9849.5,5.1653,218.63,181.56,3.6062,1.9431,90162254,0,831.4,0.55319,0.55319,0.25195,0.17257,0.12866,0.0059788,0.021125,-2.5258e-5,1.8286,1.6307e-6,1.4303,68510
6.7779,3184.5,638.12,94.111,480.59,-87.207,9.8123,3.5156e-4,2549.4,0.11769,0.1823,9849.5,5.1653,218.64,181.56,3.6066,1.9429,90145948,0,831.19,0.55323,0.55323,0.25198,0.17258,0.12867,0.0058266,0.020976,-2.8246e-4,1.8289,3.8463e-6,1.4303,68505
6.7788,3185.1,638.03,94.089,480.68,-87.222,9.8123,3.3873e-4,2549.1,0.15531,0.1563,9849.5,5.1653,218.64,181.56,3.6072,1.9426,9.013e7,0,830.99,0.55327,0.55327,0.25201,0.17258,0.12869,0.0056148,0.020661,9.9494e-5,1.8292,6.7002e-6,1.4303,68500
6.7797,3185.7,637.95,94.068,480.76,-87.237,9.8123,3.2272e-4,2548.7,0.18792,0.12249,9849.5,5.1653,218.65,181.56,3.6078,1.9424,90113398,0,830.79,0.55332,0.55332,0.25203,0.17258,0.12871,0.0053499,0.018801,2.8481e-4,1.8295,9.8121e-6,1.4303,68495
6.7806,3186.2,637.86,94.048,480.85,-87.252,9.8123,3.0409e-4,2548.4,0.21363,0.081168,9849.5,5.1653,218.66,181.56,3.6084,1.9422,90097165,0,830.58,0.55336,0.55336,0.25206,0.17258,0.12872,0.0050415,0.018236,1.5616e-4,1.8298,1.2684e-5,1.4303,68490
6.7815,3186.8,637.78,94.027,480.93,-87.267,9.8123,2.8357e-4,2548.1,0.23051,0.032746,9849.5,5.1653,218.66,181.56,3.609,1.9419,90080965,0,830.38,0.55341,0.55341,0.25208,0.17258,0.12874,0.0047018,0.017102,4.5091e-4,1.8301,1.4771e-5,1.4303,68485
6.7824,3187.4,637.69,94.007,481.02,-87.282,9.8123,2.6212e-4,2547.7,0.23594,-0.021717,9849.5,5.1653,218.67,181.56,3.6096,1.9417,90064800,0,830.18,0.55345,0.55345,0.25211,0.17259,0.12876,0.0043465,0.01523,-3.6756e-4,1.8304,1.5479e-5,1.4303,68481
6.7833,3187.9,637.61,93.986,481.11,-87.297,9.8123,2.4093e-4,2547.4,0.22677,-0.080511,9849.5,5.1653,218.68,181.56,3.6103,1.9414,90048671,0,829.98,0.55349,0.55349,0.25213,0.17259,0.12877,0.0039955,0.014007,-3.2613e-4,1.8307,1.4304e-5,1.4303,68476
6.7842,3188.5,637.53,93.966,481.19,-87.311,9.8123,2.2149e-4,2547.1,0.19954,-0.13999,9849.5,5.1653,218.68,181.56,3.6109,1.9412,90032576,0,829.78,0.55354,0.55354,0.25216,0.17259,0.12879,0.0036734,0.013086,1.7154e-4,1.831,1.1078e-5,1.4302,68471
6.7851,3189,637.44,93.946,481.28,-87.326,9.8123,2.0556e-4,2546.7,0.15147,-0.19385,9849.5,5.1653,218.69,181.56,3.6115,1.9409,90016511,0,829.57,0.55358,0.55358,0.25218,0.17259,0.1288,0.0034097,0.012604,4.7486e-4,1.8313,6.3845e-6,1.4302,68466
6.786,3189.6,637.36,93.927,481.36,-87.341,9.8123,1.9503e-4,2546.4,0.083437,-0.23302,9849.5,5.1653,218.69,181.56,3.612,1.9407,9e7,0,829.37,0.55362,0.55362,0.25221,0.17259,0.12882,0.0032354,0.011771,-2.4593e-4,1.8316,1.9379e-6,1.4302,68461
6.7869,3190.2,637.28,93.907,481.45,-87.356,9.8123,1.914e-4,2546.1,0.0022575,-0.24802,9849.5,5.1653,218.7,181.56,3.6124,1.9405,89984446,0,829.17,0.55367,0.55367,0.25224,0.1726,0.12884,0.0031756,0.010992,1.8181e-4,1.8319,0,1.4302,68456
6.7877,3190.7,637.19,93.887,481.53,-87.371,9.8123,1.9526e-4,2545.7,-0.079136,-0.23458,9849.5,5.1653,218.7,181.56,3.6127,1.9402,89968423,0,828.97,0.55371,0.55371,0.25226,0.1726,0.12885,0.0032402,0.011914,-3.4474e-4,1.8322,-1.7441e-6,1.4301,68451
6.7886,3191.3,637.11,93.868,481.62,-87.386,9.8123,2.0601e-4,2545.4,-0.14783,-0.19679,9849.5,5.1653,218.7,181.56,3.6129,1.94,89952392,0,828.77,0.55375,0.55375,0.25229,0.1726,0.12887,0.003419,0.012066,-2.6719e-4,1.8325,-6.0877e-6,1.4301,68446
6.7895,3191.9,637.03,93.848,481.7,-87.4,9.8123,2.2209e-4,2545.1,-0.19677,-0.14392,9849.5,5.1653,218.7,181.56,3.613,1.9397,89936340,0,828.57,0.5538,0.5538,0.25231,0.1726,0.12888,0.0036867,0.012994,-2.9046e-4,1.8328,-1.0789e-5,1.4301,68442
6.7904,3192.4,636.94,93.828,481.79,-87.415,9.8123,2.4165e-4,2544.7,-0.22516,-0.085247,9849.5,5.1653,218.7,181.56,3.6131,1.9395,8.992e7,0,828.37,0.55384,0.55384,0.25234,0.1726,0.1289,0.0040122,0.014052,8.6859e-6,1.8332,-1.413e-5,1.4301,68437
6.7913,3193,636.86,93.808,481.87,-87.43,9.8123,2.6293e-4,2544.4,-0.23555,-0.026828,9849.5,5.1653,218.7,181.56,3.6131,1.9392,89904146,0,828.17,0.55388,0.55388,0.25236,0.17261,0.12892,0.0043664,0.016187,3.1683e-4,1.8335,-1.5469e-5,1.4301,68432
6.7922,3193.5,636.77,93.787,481.96,-87.445,9.8123,2.8444e-4,2544.1,-0.23124,0.027566,9849.5,5.1653,218.7,181.56,3.6132,1.939,89887996,0,827.97,0.55393,0.55393,0.25239,0.17261,0.12893,0.0047246,0.017358,1.3777e-4,1.8338,-1.4912e-5,1.4301,68427
6.7931,3194.1,636.69,93.767,482.04,-87.46,9.8123,3.0499e-4,2543.7,-0.21544,0.076069,9849.5,5.1653,218.71,181.56,3.6133,1.9388,89871810,0,827.77,0.55397,0.55397,0.25241,0.17261,0.12895,0.005067,0.018505,-3.1016e-4,1.8341,-1.2948e-5,1.4301,68422
